Orientation,Slice1,Slice2,Slice3,Slice4,Slice5,Slice6,Slice7,Slice8,Slice9,Slice10,Slice11,Slice12,Slice13,Slice14,Slice15,Slice16,Slice17,Slice18,Slice19,Slice20,Slice21,Slice22,Slice23,Slice24,Slice25,Slice26,Slice27,Slice28,Slice29,Slice30,Slice31,Slice32,Slice33,Slice34,Slice35,Slice36,Slice37,Slice38,Slice39,Slice40,Slice41,Slice42,Slice43,Slice44,Slice45,Slice46,Slice47,Slice48,Slice49,Slice50,Slice51,Slice52,Slice53,Slice54,Slice55,Slice56,Slice57,Slice58,Slice59,Slice60,Slice61,Slice62,Slice63,Slice64,Slice65,Slice66,Slice67,Slice68,Slice69,Slice70,Slice71,Slice72,Slice73,Slice74,Slice75,Slice76,Slice77,Slice78,Slice79,Slice80,Slice81,Slice82,Slice83,Slice84,Slice85,Slice86,Slice87,Slice88,Slice89,Slice90,Slice91,Slice92,Slice93,Slice94,Slice95,Slice96,Slice97,Slice98,Slice99,Slice100,Slice101,Slice102,Slice103,Slice104,Slice105,Slice106,Slice107,Slice108,Slice109,Slice110,Slice111,Slice112,Slice113,Slice114,Slice115,Slice116,Slice117,Slice118,Slice119,Slice120,Slice121,Slice122,Slice123,Slice124,Slice125,Slice126,Slice127,Slice128,Slice129,Slice130,Slice131,Slice132,Slice133,Slice134,Slice135,Slice136,Slice137,Slice138,Slice139,Slice140,Slice141,Slice142,Slice143,Slice144,Slice145,Slice146,Slice147,Slice148,Slice149,Slice150,Slice151,Slice152,Slice153,Slice154,Slice155,Slice156,Slice157,Slice158,Slice159,Slice160,Slice161,Slice162,Slice163,Slice164,Slice165,Slice166,Slice167
-89.500,12,0,4,0,4,0,6,3,2,6,3,0,4,0,8,0,0,0,2,0,49,5,8,0,0,1,0,14,0,0,16,30,21,2,0,2,8,0,8,0,17,3,0,3,21,9,5,0,0,4,0,0,0,0,5,19,11,2,16,7,2,0,0,11,1,29,4,0,0,34,0,1,14,3,3,0,3,5,1,0,9,1,1,0,0,38,5,7,0,0,0,14,14,11,0,0,37,32,2,0,0,15,5,10,0,2,0,3,1,19,4,8,8,0,0,0,3,22,1,0,0,0,22,0,0,18,11,6,1,0,0,0,0,2,0,11,5,0,0,8,0,0,4,0,8,0,5,0,20,2,21,0,9,0,0,0,0,8,0,0,0,0,0,9,0,6,0
-88.500,5,0,8,0,0,0,7,5,3,6,3,0,2,0,12,0,0,0,4,0,38,4,5,0,0,2,8,14,0,0,5,26,13,4,0,4,10,0,2,0,16,6,0,0,31,11,6,0,0,7,0,0,0,0,2,13,19,6,17,9,11,4,0,9,1,21,4,0,0,24,0,0,10,0,4,0,4,8,2,0,13,1,0,0,0,42,3,6,0,0,0,14,18,15,0,0,19,36,6,0,0,10,0,29,0,1,0,3,5,27,7,4,7,0,0,0,0,23,5,0,0,0,21,0,0,22,12,3,1,0,0,0,0,0,0,0,12,0,4,9,0,0,2,0,7,0,12,0,22,3,28,0,9,0,0,0,0,11,0,0,0,0,0,7,0,1,0
-87.500,13,0,5,0,1,0,7,5,1,5,3,0,5,0,13,0,0,0,2,0,41,4,8,0,0,2,11,9,0,0,5,34,11,3,0,4,11,0,7,0,31,4,14,0,32,9,8,0,0,5,0,0,0,0,3,20,11,5,19,8,5,3,0,8,1,22,2,12,0,19,0,1,13,4,4,0,12,7,2,0,15,1,1,0,0,33,3,4,1,0,0,10,9,10,0,0,20,23,3,0,0,6,0,17,0,0,0,2,3,29,5,4,11,3,0,0,0,12,6,5,0,0,30,0,0,34,9,4,3,0,0,0,0,0,0,5,2,0,3,6,0,0,1,0,8,0,3,0,17,0,38,0,18,0,0,0,0,9,0,0,0,0,0,7,0,2,0
-86.500,11,0,8,0,3,0,14,5,2,7,3,0,3,0,9,0,0,0,2,0,32,5,13,0,0,1,7,13,0,0,3,21,7,3,0,4,17,0,5,0,33,3,34,0,32,11,5,0,0,7,0,0,2,0,2,20,0,1,19,5,6,3,0,7,1,26,1,0,0,22,0,1,9,2,4,0,1,7,5,0,15,5,2,0,0,34,3,6,2,5,0,12,17,15,0,0,15,12,5,0,0,11,0,19,0,0,0,2,5,11,5,4,32,4,0,0,0,23,12,2,0,0,18,0,0,22,14,4,3,0,0,0,0,0,0,4,6,0,2,14,0,0,5,0,9,0,13,0,27,4,39,0,15,0,0,0,0,8,0,2,0,0,0,11,0,1,0
-85.500,7,0,4,0,2,0,8,11,8,3,3,0,6,0,16,0,2,0,1,0,26,4,12,0,0,3,11,13,0,0,7,13,5,3,0,1,19,0,5,0,61,7,23,0,23,10,3,0,0,9,0,0,4,0,2,18,0,5,19,8,5,4,0,5,1,28,4,0,0,27,0,0,19,1,5,0,1,9,3,0,17,1,1,0,0,32,1,6,0,9,0,10,13,16,0,0,23,8,4,0,0,9,0,17,0,0,0,3,13,0,6,6,28,3,0,0,0,19,14,2,0,0,4,0,0,22,6,6,2,0,0,0,0,6,0,7,6,0,6,7,0,0,4,0,5,0,3,0,22,5,43,0,8,0,0,0,0,0,0,5,0,0,0,5,0,4,0
-84.500,15,0,9,0,3,0,11,8,2,6,5,0,6,0,7,0,1,0,2,0,23,5,13,0,0,2,9,10,0,0,6,18,6,0,7,2,25,0,4,0,57,2,6,0,13,10,0,0,0,8,0,0,3,0,2,19,0,5,19,4,12,3,0,6,1,31,2,0,0,23,0,2,5,3,3,0,6,12,6,1,14,1,2,0,0,31,4,5,1,10,0,10,15,19,0,0,7,10,4,0,0,7,0,21,0,1,0,2,9,0,3,3,29,2,0,0,0,14,20,0,0,0,6,0,0,27,14,3,1,0,0,0,0,0,0,5,6,0,2,8,0,0,0,0,3,0,6,0,36,1,43,0,8,0,0,0,3,1,0,9,0,0,0,9,0,5,0
-83.500,8,0,2,0,1,0,11,12,7,6,0,0,5,0,17,0,2,0,4,0,22,4,28,0,0,6,10,11,0,0,8,13,6,0,2,4,29,0,7,0,32,7,22,0,10,12,0,0,0,10,0,0,7,0,2,23,0,2,15,6,6,6,0,10,1,31,1,10,0,24,0,1,15,2,5,0,7,11,10,0,18,1,1,0,0,23,2,5,3,11,0,15,14,20,0,0,17,8,7,0,0,11,0,13,0,1,0,1,9,0,8,3,11,2,0,0,0,14,25,0,0,0,6,0,0,26,18,6,1,0,0,0,0,0,0,5,3,0,5,12,0,0,2,0,11,0,10,0,40,10,38,0,11,0,0,0,22,0,0,9,0,0,0,6,0,2,0
-82.500,11,0,7,0,3,0,11,14,5,5,5,0,7,0,13,0,1,0,2,0,19,4,25,0,0,4,11,12,0,0,8,14,7,0,0,6,17,0,5,0,28,5,6,0,6,15,0,0,0,7,0,0,5,0,1,18,0,2,14,6,9,4,0,10,1,39,6,2,0,32,0,0,11,1,7,0,1,15,10,1,19,2,1,0,0,30,4,7,0,7,0,49,13,30,0,0,17,9,7,0,0,10,0,24,5,3,0,4,4,0,4,9,8,4,0,0,0,22,44,3,0,0,6,0,0,27,21,5,2,0,0,0,0,0,0,6,8,0,7,11,0,0,9,0,7,0,5,0,29,5,54,0,7,0,0,0,27,1,0,11,0,0,0,9,0,1,0
-81.500,14,0,4,0,2,0,12,13,7,4,4,0,5,0,18,0,3,0,2,0,28,2,15,0,0,4,9,12,0,0,16,15,4,0,0,2,27,0,3,0,29,4,14,0,8,15,0,0,0,14,0,3,6,0,3,26,0,8,15,3,15,8,0,14,1,55,2,0,0,26,0,1,13,2,5,0,3,21,10,1,16,3,2,0,0,23,1,3,0,6,0,46,17,8,0,0,16,5,7,0,0,8,0,14,0,2,0,3,8,0,4,2,3,7,0,0,0,16,37,3,0,0,11,0,0,24,25,3,3,0,0,0,0,6,0,8,8,0,4,11,2,0,1,0,7,0,12,0,32,9,27,0,9,0,11,0,17,0,0,12,0,0,0,9,0,2,0
-80.500,9,0,7,0,3,0,12,20,7,9,4,0,10,0,18,0,3,0,2,0,21,0,13,0,0,5,15,9,0,0,24,12,5,0,0,3,20,0,6,0,22,9,2,0,2,19,0,0,43,12,0,2,13,0,1,24,0,5,9,6,13,11,0,8,2,44,4,0,0,22,0,2,8,4,7,0,11,12,4,1,23,1,2,0,0,23,2,8,5,6,0,29,17,15,0,0,9,6,6,0,0,15,0,18,0,2,0,1,7,0,8,5,0,1,0,0,0,13,39,2,0,0,9,0,0,49,9,7,2,0,0,0,0,0,0,9,4,0,11,16,4,0,2,0,9,0,3,0,7,9,17,0,3,0,4,0,15,0,0,16,0,0,0,10,0,4,0
-79.500,13,0,3,0,2,0,15,17,6,0,0,0,8,0,3,0,2,0,3,0,15,0,9,0,0,4,15,16,0,0,10,12,6,0,0,4,13,0,4,0,14,3,14,0,5,21,0,0,9,0,0,5,9,0,1,0,0,3,19,4,19,16,0,10,1,59,4,8,0,20,0,0,17,2,9,0,5,14,0,7,25,2,1,4,0,23,4,5,0,7,0,26,16,17,0,0,3,5,8,0,0,9,0,16,0,3,0,3,6,0,6,8,0,4,0,0,0,14,43,3,0,0,29,0,0,38,4,3,1,0,0,1,0,0,0,7,12,0,11,6,14,0,1,0,9,0,7,0,15,12,10,0,12,0,10,0,8,1,0,13,0,0,1,17,0,5,0
-78.500,13,0,9,0,3,0,20,17,6,0,0,0,4,0,0,0,1,0,3,0,27,0,3,0,0,6,16,6,0,0,11,10,5,0,7,4,21,0,4,0,6,4,12,0,2,28,0,0,5,0,0,6,25,0,3,0,0,8,21,4,31,13,0,11,1,39,5,3,0,11,0,2,11,1,9,0,0,12,0,35,21,2,1,6,0,27,0,9,0,3,0,14,19,21,0,0,7,6,6,0,0,28,0,18,0,5,0,4,5,0,4,2,0,7,1,0,0,15,41,3,0,0,31,0,0,32,3,8,0,0,0,6,0,0,0,14,5,0,12,3,10,0,5,0,10,0,4,0,11,12,11,0,5,0,4,0,9,0,0,10,0,0,1,10,0,1,0
-77.500,12,0,6,0,2,0,11,13,8,0,0,0,0,0,0,0,2,0,5,0,21,0,1,0,0,8,19,16,0,0,9,12,6,0,5,4,25,0,3,0,4,8,3,0,5,58,0,0,4,0,0,5,11,0,1,0,0,5,19,3,21,18,0,11,2,59,4,2,0,15,0,1,11,3,5,0,4,12,0,8,24,3,3,3,0,15,3,4,7,4,0,17,19,9,0,0,6,3,8,0,0,15,0,15,0,4,0,3,5,0,7,4,0,6,4,0,0,1,44,7,0,0,15,0,0,29,1,4,3,0,0,8,0,6,0,23,14,0,18,4,9,0,5,0,9,0,8,0,5,15,5,0,5,0,10,0,5,1,0,13,0,0,2,16,0,3,0
-76.500,17,0,4,0,3,0,5,22,9,0,0,0,0,1,0,4,4,0,2,0,17,0,0,0,0,18,26,9,0,0,5,9,8,0,2,4,23,0,5,0,2,4,12,0,1,41,0,0,1,0,0,6,14,0,1,0,0,5,21,5,20,18,0,18,1,11,8,4,0,10,0,2,11,3,5,0,5,9,0,5,24,1,0,6,0,24,0,11,0,4,0,12,18,15,0,4,7,3,2,0,0,8,0,18,0,4,0,2,5,0,5,6,0,4,0,0,0,0,41,10,0,0,29,0,0,29,2,8,4,0,0,21,0,0,0,11,7,0,19,5,5,0,4,0,17,0,24,0,4,17,3,0,6,0,3,0,8,0,0,12,0,0,2,22,0,3,0
-75.500,12,0,10,0,2,0,7,11,8,0,0,0,0,3,0,4,1,0,3,0,24,0,3,4,0,19,28,17,0,0,7,8,5,0,1,5,18,0,3,0,2,5,6,0,2,37,0,0,2,0,0,6,8,0,1,0,0,10,28,1,18,19,0,16,2,11,5,3,0,5,0,1,13,1,4,0,9,8,0,7,16,2,1,5,0,20,1,5,4,5,0,18,24,17,0,0,6,5,6,0,0,8,4,26,4,4,0,6,9,0,7,6,0,13,0,0,0,0,12,8,0,0,29,0,0,24,4,5,1,0,0,19,0,0,0,12,23,0,36,4,0,0,2,0,30,0,24,0,6,24,4,0,11,0,8,0,4,1,0,18,0,0,0,23,0,3,0
-74.500,18,0,0,0,3,0,4,9,8,0,0,0,0,4,0,5,4,0,4,0,20,0,2,0,0,20,22,8,0,0,6,8,9,0,0,5,29,0,5,0,3,9,16,4,5,44,0,0,2,0,4,6,8,0,3,0,0,7,22,5,20,35,0,19,1,11,8,3,0,13,0,3,13,3,4,0,9,6,0,1,22,3,4,6,0,21,2,13,4,5,0,9,30,19,0,0,3,6,9,1,0,7,9,26,2,8,0,2,9,0,6,4,0,6,4,0,0,0,13,5,0,0,36,0,0,28,1,6,0,0,0,13,0,4,0,8,6,0,26,7,0,0,9,0,19,0,37,0,1,20,1,0,4,0,9,0,6,1,0,20,0,0,4,15,0,4,0
-73.500,15,0,10,0,3,0,7,10,10,0,1,0,0,4,0,2,2,0,4,0,30,0,1,0,0,8,31,21,0,0,6,11,8,0,8,5,25,0,1,0,3,2,6,0,0,39,0,0,0,0,5,6,7,1,1,0,0,8,39,3,12,37,0,15,2,11,4,2,0,9,0,2,7,3,5,0,3,7,0,8,15,2,1,4,0,14,0,13,1,3,0,10,33,35,0,6,7,2,21,4,0,6,7,23,1,6,0,4,8,0,4,7,0,18,4,0,0,0,13,8,0,0,29,0,0,29,2,7,2,0,0,13,0,2,0,6,7,0,21,11,0,0,2,0,15,0,36,0,2,26,1,0,4,0,3,0,5,0,0,29,0,0,4,11,0,4,0
-72.500,21,0,5,0,1,0,5,7,10,0,0,5,0,10,0,3,5,0,2,0,40,0,1,2,0,2,34,14,0,0,3,7,10,0,8,6,39,0,5,0,4,9,4,4,1,30,0,0,0,0,5,5,4,1,1,0,0,10,33,4,9,31,0,18,2,17,8,7,0,15,3,2,18,4,4,0,3,4,0,11,15,2,3,9,0,24,1,13,7,6,0,14,24,19,0,2,6,2,13,3,0,9,4,27,0,6,3,4,7,0,9,5,0,15,10,0,0,0,7,12,0,0,12,0,0,31,4,7,7,0,0,15,0,0,0,7,10,0,17,13,0,0,5,0,11,0,26,0,3,18,3,0,14,0,11,0,5,2,0,18,0,1,2,7,0,3,0
-71.500,23,0,5,0,3,0,5,9,7,0,0,8,1,54,1,1,2,0,8,0,45,0,4,4,0,2,13,19,0,0,6,9,18,0,2,2,41,0,1,0,2,8,12,6,2,22,0,0,0,0,7,8,3,1,3,0,0,14,37,2,10,26,0,26,2,35,7,2,0,15,2,2,8,0,2,0,8,3,0,6,17,4,4,6,0,19,0,31,5,5,0,10,19,12,0,4,8,3,9,8,0,4,5,29,0,11,1,6,4,0,4,8,0,11,24,0,0,0,5,10,0,0,12,0,0,12,0,8,0,0,2,15,0,5,0,7,13,0,8,11,0,0,5,0,10,0,16,0,0,29,0,0,3,0,9,0,6,1,0,19,0,0,4,8,0,4,0
-70.500,20,0,8,4,1,0,6,3,8,0,0,7,8,57,2,4,4,0,4,0,60,0,0,0,0,8,10,10,0,0,0,8,18,0,1,12,39,0,4,0,3,5,3,5,3,21,0,0,0,0,2,2,1,5,0,0,0,11,22,1,13,24,0,22,3,36,10,3,0,9,1,2,12,4,0,0,5,3,0,10,9,3,9,13,0,16,0,21,4,2,0,14,20,10,0,3,3,3,6,3,0,10,4,20,3,16,3,4,5,0,7,6,0,10,19,0,0,0,6,15,0,0,10,0,0,6,4,7,0,0,8,5,0,1,0,6,10,0,7,4,0,0,12,0,9,0,19,0,0,31,0,0,6,0,11,0,4,1,0,11,0,0,9,4,0,7,0
-69.500,24,0,3,9,2,0,3,8,6,0,0,7,15,62,1,1,6,0,2,0,75,0,1,6,0,3,8,29,0,0,3,11,71,0,10,3,43,0,2,0,2,8,22,6,1,25,0,0,0,0,5,9,0,1,3,0,0,20,35,6,18,27,0,23,3,32,10,7,2,7,4,4,16,4,0,0,10,3,0,14,18,0,3,6,0,19,0,11,9,5,0,9,17,9,0,6,6,5,7,6,0,5,1,19,2,11,33,9,3,0,7,9,0,12,28,0,0,0,2,10,0,0,11,0,0,8,3,8,9,0,7,9,0,2,0,6,10,0,5,11,0,0,3,0,8,0,16,0,0,32,0,0,13,0,9,0,5,1,0,21,0,0,4,6,0,2,0
-68.500,24,0,5,12,2,0,8,13,7,0,0,5,38,48,0,4,2,0,9,0,53,0,2,5,1,6,8,16,0,0,2,8,63,0,8,11,38,0,4,0,3,9,4,8,1,23,0,1,0,0,8,4,0,4,2,0,0,18,31,1,0,19,0,24,2,37,10,8,1,10,3,2,15,3,0,0,12,1,0,25,10,7,5,6,0,26,0,8,5,3,0,11,18,18,0,3,4,1,6,7,0,10,4,16,1,13,14,8,3,3,5,7,0,12,57,0,0,0,0,16,0,0,12,0,0,14,2,7,0,0,16,7,0,4,0,5,22,0,5,7,0,0,9,0,9,0,8,0,0,18,0,0,4,0,13,0,4,1,0,14,0,0,9,5,0,4,0
-67.500,29,0,6,13,0,0,4,13,6,0,0,7,55,36,3,1,5,0,4,0,62,0,2,9,2,13,7,18,0,0,0,11,22,0,6,6,35,0,2,0,2,5,14,9,1,23,0,1,0,0,5,5,0,4,1,0,0,21,35,4,0,17,0,30,3,43,14,6,1,16,2,4,11,1,0,0,8,0,0,27,13,2,6,11,0,17,0,8,8,8,0,11,17,15,0,8,6,2,4,7,0,14,4,12,1,20,14,11,1,2,9,10,0,13,18,0,0,0,0,15,0,0,14,0,0,7,4,9,0,0,15,11,0,4,0,3,14,0,0,6,0,0,19,0,7,0,10,0,0,9,0,0,7,0,24,0,5,2,0,11,0,0,11,5,0,8,0
-66.500,33,0,0,11,0,0,6,8,5,0,0,11,44,31,4,4,8,0,6,0,55,0,1,15,4,9,6,25,0,0,0,11,12,0,9,10,32,0,3,0,2,9,7,7,1,24,0,2,0,0,6,2,0,3,2,0,0,21,33,2,0,21,0,31,5,41,20,10,0,13,3,3,21,4,0,0,8,2,0,9,11,0,15,4,3,28,0,9,9,2,0,10,17,11,0,20,6,3,5,5,0,11,4,16,5,18,14,16,3,1,6,11,0,15,7,0,0,2,0,15,0,0,10,0,0,9,1,5,9,0,15,11,0,1,0,7,24,0,0,5,0,0,8,0,7,0,12,0,0,9,0,0,11,4,13,11,5,2,0,19,0,0,9,5,0,4,0
-65.500,26,0,13,13,0,0,5,12,8,0,0,6,42,35,45,1,1,0,7,0,53,0,2,21,3,7,13,20,0,0,0,13,9,0,7,14,26,0,2,0,4,8,9,7,1,27,0,3,0,0,7,12,0,5,3,0,0,23,56,1,0,21,0,31,3,54,23,8,1,18,3,2,13,4,0,0,17,0,0,10,15,9,9,9,15,24,0,7,12,6,0,16,13,18,0,21,7,4,4,11,0,19,0,23,1,17,8,12,1,5,7,14,0,14,6,0,0,0,0,21,0,0,17,0,0,14,5,11,1,0,28,20,0,0,0,5,23,0,0,9,0,0,11,0,9,0,4,0,0,8,0,0,8,4,14,8,5,1,0,15,0,0,10,5,0,8,0
-64.500,43,0,6,14,0,0,3,8,9,0,1,5,40,31,39,4,11,0,11,0,51,0,2,5,3,9,10,18,0,0,0,12,15,0,17,12,21,0,3,0,2,7,19,6,1,42,0,2,0,1,8,3,0,6,1,0,0,28,53,4,0,22,0,31,6,77,21,12,2,18,12,4,21,5,0,0,23,0,0,14,9,0,4,6,17,22,0,7,15,2,0,12,17,8,0,9,5,2,4,9,0,25,6,22,3,27,6,23,2,8,7,4,0,15,0,3,0,3,0,19,0,0,13,0,0,11,3,6,4,0,39,20,0,0,0,3,37,0,0,5,0,0,30,0,14,0,11,0,0,7,0,0,7,2,12,1,7,2,0,14,0,0,15,5,0,6,0
-63.500,41,0,24,15,19,0,11,18,13,0,2,7,35,32,34,2,1,0,13,1,52,0,1,2,4,6,5,15,0,0,0,14,11,0,14,22,24,2,2,0,2,8,8,3,1,53,0,3,0,2,13,5,0,8,4,0,0,25,61,3,0,23,0,43,4,124,21,14,1,17,7,3,12,3,0,0,22,0,0,14,14,9,15,7,13,20,0,2,25,10,0,14,11,12,0,6,6,3,3,9,0,28,4,26,4,29,6,29,2,9,6,4,0,15,3,2,0,3,0,21,0,3,12,0,0,12,4,10,6,0,18,22,0,0,0,4,38,0,0,8,0,0,42,0,5,0,3,0,0,5,0,0,8,4,17,3,4,3,0,21,0,0,6,9,0,10,0
-62.500,32,0,22,13,13,0,3,7,22,0,1,10,34,24,35,4,10,0,14,5,58,0,4,0,3,13,21,21,0,0,0,15,13,0,25,29,30,16,3,0,2,11,16,6,1,61,0,4,0,1,15,10,4,11,1,0,0,37,57,1,0,26,0,35,7,83,14,9,1,17,5,6,19,2,0,0,15,0,0,20,12,1,11,6,9,21,0,0,19,4,0,14,0,16,0,5,12,2,4,20,0,28,1,22,5,61,10,46,2,6,8,4,0,15,3,5,0,3,0,32,0,1,18,0,0,13,5,9,7,0,14,14,0,0,0,2,32,0,0,7,0,0,37,0,19,0,9,0,0,4,0,0,8,4,10,3,6,2,0,16,1,0,0,3,0,11,0
-61.500,34,0,38,16,13,0,11,18,49,0,2,7,30,29,44,2,12,0,18,8,42,0,0,0,3,11,11,16,0,0,0,15,15,0,18,17,38,18,3,0,3,7,17,4,1,55,0,9,0,0,23,4,0,7,5,0,0,33,53,5,0,25,0,46,9,91,35,20,1,20,12,3,19,4,7,0,14,0,0,16,13,8,8,6,10,29,2,2,20,6,0,21,0,13,0,5,5,4,1,22,0,20,0,25,5,48,4,71,3,14,8,6,0,18,3,5,1,7,0,37,0,5,12,0,0,18,5,7,4,0,8,0,0,0,0,4,27,0,0,9,0,0,41,0,15,0,2,7,0,2,0,0,10,1,17,6,7,2,0,21,3,0,0,14,0,10,0
-60.500,38,0,40,12,11,0,4,64,58,0,4,7,29,31,49,4,5,0,23,14,29,0,3,0,7,20,17,25,0,0,0,17,20,0,27,4,32,18,2,0,3,10,2,4,2,62,0,16,0,2,36,7,0,13,1,0,0,40,39,1,0,38,0,46,19,69,38,24,3,16,11,5,17,6,6,0,14,0,0,22,13,2,22,7,9,39,1,15,20,6,0,18,0,12,0,7,15,2,4,29,0,20,12,38,7,47,7,118,0,21,8,6,0,15,4,5,3,8,0,27,1,6,21,0,0,13,9,12,9,0,8,4,0,0,1,3,29,0,0,3,0,0,41,0,13,0,5,3,0,2,0,0,6,4,8,8,4,2,0,25,2,0,0,6,0,14,1
-59.500,28,0,24,13,11,0,10,78,47,0,3,10,21,34,41,2,9,0,38,18,22,0,2,0,2,13,27,22,0,0,0,18,38,0,29,6,44,22,4,0,4,9,26,8,1,70,0,5,0,4,55,7,5,9,6,0,0,43,36,3,0,32,0,59,19,80,39,38,2,22,14,3,24,4,0,0,18,0,0,21,31,8,13,5,7,36,1,12,26,9,0,23,0,13,0,5,12,3,0,108,0,30,9,41,13,59,9,167,1,25,6,5,0,17,8,7,6,6,0,22,1,6,16,0,0,20,10,10,19,0,6,4,0,2,0,4,33,5,0,13,0,0,70,0,18,1,6,0,0,0,0,0,9,2,19,10,8,3,0,31,4,0,0,18,0,17,3
