Orientation,Slice1,Slice2,Slice3,Slice4,Slice5,Slice6,Slice7,Slice8,Slice9,Slice10,Slice11,Slice12,Slice13,Slice14,Slice15,Slice16,Slice17,Slice18,Slice19,Slice20,Slice21,Slice22,Slice23,Slice24,Slice25,Slice26,Slice27,Slice28,Slice29,Slice30,Slice31,Slice32,Slice33,Slice34,Slice35,Slice36,Slice37,Slice38,Slice39,Slice40,Slice41,Slice42,Slice43,Slice44,Slice45,Slice46,Slice47,Slice48,Slice49,Slice50,Slice51,Slice52,Slice53,Slice54,Slice55,Slice56,Slice57,Slice58,Slice59,Slice60,Slice61,Slice62,Slice63,Slice64,Slice65,Slice66,Slice67,Slice68,Slice69,Slice70,Slice71,Slice72,Slice73,Slice74,Slice75,Slice76,Slice77,Slice78,Slice79,Slice80,Slice81,Slice82,Slice83,Slice84,Slice85,Slice86,Slice87,Slice88,Slice89,Slice90,Slice91,Slice92,Slice93,Slice94,Slice95,Slice96,Slice97,Slice98,Slice99,Slice100,Slice101,Slice102,Slice103,Slice104,Slice105,Slice106,Slice107,Slice108,Slice109,Slice110,Slice111,Slice112,Slice113,Slice114,Slice115,Slice116,Slice117,Slice118,Slice119,Slice120,Slice121,Slice122,Slice123,Slice124,Slice125,Slice126,Slice127,Slice128,Slice129,Slice130,Slice131,Slice132,Slice133,Slice134,Slice135,Slice136,Slice137,Slice138,Slice139,Slice140,Slice141,Slice142,Slice143,Slice144,Slice145,Slice146,Slice147,Slice148,Slice149,Slice150,Slice151,Slice152,Slice153,Slice154,Slice155,Slice156,Slice157,Slice158,Slice159,Slice160,Slice161,Slice162,Slice163,Slice164,Slice165,Slice166,Slice167,Slice168,Slice169,Slice170,Slice171,Slice172,Slice173,Slice174,Slice175,Slice176,Slice177,Slice178,Slice179,Slice180,Slice181,Slice182,Slice183,Slice184,Slice185
22.500,0,9,11,67,19,41,75,4,64,21,0,9,4,9,66,14,0,1,0,0,5,36,5,3,11,3,39,8,21,66,6,23,22,2,12,4,0,12,41,24,11,31,4,3,0,9,0,20,4,8,18,44,1,8,2,1,8,1,9,9,2,4,16,17,1,3,0,8,8,0,0,0,3,23,0,0,16,16,12,0,2,7,0,11,20,19,18,9,24,0,9,60,18,8,0,0,31,13,3,29,19,0,0,10,17,6,14,0,55,7,17,30,55,30,18,30,14,12,10,2,27,5,3,4,22,31,23,24,16,5,18,0,1,2,27,19,3,23,0,0,0,24,10,16,8,28,0,30,57,15,45,13,7,20,0,40,13,5,32,16,18,0,5,2,80,64,35,84,19,5,11,55,8,44,11,28,0,4,45,37,12,58,23,78,32
23.500,1,7,10,9,18,31,81,0,60,24,0,15,7,4,46,15,0,1,0,0,6,25,2,6,12,5,38,8,32,72,5,25,25,0,10,8,0,28,39,21,8,29,9,4,0,7,0,14,13,7,20,16,5,7,0,3,6,4,4,9,4,2,19,15,1,5,0,45,10,0,0,0,2,19,3,4,16,13,16,0,1,4,0,10,18,14,18,4,25,0,17,66,14,10,0,4,35,5,3,27,30,5,0,10,26,12,10,2,75,9,21,13,59,23,24,21,10,19,17,2,26,7,2,5,16,29,24,18,11,0,24,1,1,6,23,19,4,9,0,4,1,24,12,13,11,27,0,38,40,20,62,13,10,16,0,33,21,9,80,18,29,0,5,3,72,74,29,82,20,12,23,30,8,60,9,23,0,12,29,57,11,67,18,65,37
24.500,2,6,10,11,22,42,50,14,37,21,0,19,5,7,40,23,0,3,0,0,5,20,7,6,16,13,38,8,31,54,6,23,23,0,16,5,0,22,49,17,9,21,1,5,0,7,0,14,11,7,18,17,3,4,0,11,9,3,3,8,2,5,25,18,1,4,0,37,7,0,0,0,2,19,1,6,14,13,16,0,4,4,0,14,38,19,20,5,20,1,10,63,14,12,0,2,16,10,12,31,18,9,0,9,33,9,9,17,29,6,14,17,58,18,20,22,13,11,10,4,28,6,3,9,28,29,26,16,17,0,19,2,2,5,25,20,9,17,0,0,3,25,29,14,15,23,0,36,25,13,36,8,9,16,0,32,14,10,90,18,25,0,4,2,86,88,38,70,18,12,15,0,10,65,10,27,0,12,34,34,14,11,18,54,35
25.500,2,13,12,5,46,14,41,4,53,30,0,40,8,5,46,26,0,2,0,0,6,19,4,11,10,2,32,7,22,49,6,20,33,1,13,11,0,26,73,18,12,31,3,4,0,9,0,7,3,7,19,12,0,7,0,20,7,2,9,7,2,5,36,12,2,4,0,23,11,0,0,0,5,21,3,17,21,13,13,0,8,4,0,14,127,16,23,7,27,0,13,45,16,13,0,1,25,7,5,23,25,6,1,8,34,12,15,21,33,10,16,18,57,16,28,23,10,9,0,3,35,7,4,6,23,37,10,21,22,0,18,3,4,78,26,18,5,17,0,5,3,23,37,14,17,18,0,34,37,21,25,10,9,1,0,33,15,4,62,25,39,0,4,1,106,114,43,63,19,24,18,0,7,65,7,17,0,20,26,55,20,8,17,49,43
26.500,1,12,10,5,79,12,32,9,38,28,0,46,11,4,38,33,0,1,0,0,7,19,6,14,22,5,27,10,24,60,9,22,21,2,36,12,0,26,131,9,8,18,9,5,0,7,0,7,7,11,28,13,0,4,0,23,8,3,4,7,29,5,40,18,1,5,0,15,10,0,0,0,1,23,4,19,25,11,20,0,10,3,0,16,68,26,22,3,16,2,24,66,9,16,0,2,25,16,5,35,21,9,0,5,38,6,16,20,32,10,14,24,58,14,15,29,11,10,0,5,34,13,2,3,18,37,14,32,17,0,7,1,2,54,20,20,10,26,0,5,5,26,43,16,21,25,0,31,32,16,25,13,10,1,0,35,17,16,34,49,41,0,6,3,126,172,44,61,15,29,21,0,9,66,8,24,0,38,30,46,37,11,15,21,29
27.500,2,9,12,1,59,12,29,13,59,38,0,21,12,7,34,36,0,3,0,0,7,14,9,13,18,9,37,4,22,54,7,18,28,0,68,6,0,28,78,14,8,32,3,0,0,4,0,8,18,8,13,10,4,4,0,24,10,5,8,3,24,5,34,11,0,6,0,12,14,0,0,0,7,22,23,21,39,15,23,0,46,4,0,14,45,21,21,6,25,2,25,60,12,35,0,3,36,5,12,18,24,10,1,11,10,13,12,23,18,9,14,36,59,7,6,22,14,8,0,3,36,11,3,3,21,34,7,26,12,0,10,1,6,32,37,18,8,23,0,12,4,20,62,11,27,19,0,37,33,30,17,6,12,8,0,60,7,3,5,37,57,0,1,1,142,75,41,58,12,39,25,0,7,58,5,27,1,44,29,52,39,9,14,34,33
28.500,3,7,23,6,46,8,24,11,61,40,0,25,15,8,41,39,0,2,6,3,4,11,9,11,20,11,39,4,30,44,10,15,34,0,83,19,0,25,69,27,10,28,6,4,0,10,23,12,6,14,19,9,0,3,0,30,10,2,0,3,15,7,34,16,2,8,0,8,16,0,0,0,2,25,28,17,26,12,18,0,141,0,0,25,37,25,33,5,24,3,37,63,10,33,0,3,39,25,13,29,22,9,2,5,0,12,17,24,9,11,14,28,49,16,4,20,16,10,0,5,45,16,5,2,16,38,14,27,15,0,12,2,2,41,25,20,7,21,0,20,5,18,43,18,48,19,0,24,27,26,17,9,11,23,0,47,0,7,7,22,36,0,5,3,118,70,57,29,18,63,20,0,9,59,5,20,2,44,28,53,49,11,10,24,30
29.500,2,16,50,1,39,13,25,15,80,56,0,11,33,10,44,68,0,1,0,1,9,13,14,5,32,8,39,6,41,36,13,9,28,3,59,21,0,20,47,23,13,25,5,3,0,5,41,2,9,8,14,13,5,2,0,26,10,7,6,4,12,7,43,17,0,7,0,1,24,0,0,0,9,27,22,27,19,13,38,0,41,1,2,41,34,30,32,5,36,2,48,64,13,7,0,2,34,37,7,23,25,10,3,7,0,26,18,29,16,12,16,37,46,9,5,29,18,6,0,8,52,18,2,0,20,51,14,36,16,0,9,3,15,27,38,18,9,27,0,44,6,9,32,21,74,19,0,15,19,31,12,11,11,34,0,61,0,15,7,24,12,0,7,0,99,66,12,16,17,24,20,0,10,56,5,29,1,30,25,66,97,12,9,21,30
30.500,4,15,91,6,35,13,27,29,79,73,0,4,40,4,36,53,0,4,0,1,4,14,8,3,25,13,34,6,33,44,14,7,42,3,53,34,1,27,12,33,5,33,10,4,0,6,36,0,16,13,18,5,3,2,0,30,10,4,11,2,16,6,16,18,0,8,0,3,33,0,0,0,8,33,24,26,21,16,45,2,25,0,8,58,33,35,37,1,39,5,54,56,8,7,0,7,34,39,21,26,29,10,4,8,5,32,20,33,16,13,17,39,47,9,5,12,13,14,0,7,48,15,3,0,20,53,7,35,25,0,7,1,24,50,51,18,7,22,0,18,4,9,30,12,44,21,0,6,12,47,14,10,10,28,0,44,0,3,7,28,19,0,2,2,87,62,3,18,18,0,37,0,8,67,4,25,4,15,36,85,47,12,4,33,27
31.500,2,11,81,0,37,17,23,5,76,46,0,5,28,10,16,49,0,1,0,3,6,10,6,2,47,12,16,0,30,45,26,6,36,0,41,23,2,29,7,45,16,36,3,11,0,8,42,0,17,15,17,9,7,21,0,39,12,4,9,1,22,7,23,21,0,8,0,4,32,0,0,0,18,46,14,24,16,13,37,2,26,0,3,93,51,42,42,7,48,3,66,61,20,11,0,3,33,38,8,26,22,14,2,9,2,24,27,22,13,11,12,44,44,12,4,17,16,20,0,13,54,16,4,0,23,106,14,43,37,0,24,5,27,64,44,28,10,19,4,14,7,7,23,19,0,26,2,5,16,72,11,8,16,30,0,48,0,11,7,40,17,0,4,0,87,79,1,24,17,1,33,0,9,39,4,29,2,18,29,73,27,12,5,19,11
32.500,7,30,43,7,28,18,21,3,89,33,0,5,27,11,14,59,0,1,8,3,11,10,5,1,65,15,10,1,32,46,17,7,39,5,33,17,5,26,7,55,9,36,14,6,0,9,27,0,16,15,24,10,7,56,0,41,12,9,2,0,29,10,23,22,0,9,0,5,11,0,0,0,19,38,21,39,15,17,25,0,21,0,1,82,42,106,38,2,39,4,91,62,46,12,0,5,2,19,21,41,27,17,4,9,0,34,30,32,14,24,19,33,45,7,10,18,22,31,0,0,49,12,3,0,27,54,10,34,51,0,29,0,14,95,53,25,8,19,3,8,8,10,29,26,0,23,0,3,14,73,8,8,13,37,0,48,0,12,7,35,19,0,6,1,82,52,3,9,23,2,32,0,9,38,3,36,7,22,16,74,12,15,1,37,13
33.500,9,21,37,8,28,19,18,5,111,13,0,5,26,10,10,52,0,4,2,2,4,7,4,2,88,19,22,2,35,49,10,9,41,2,27,21,4,25,5,69,11,46,24,15,0,5,22,0,12,23,27,6,2,4,0,41,16,7,10,0,25,10,18,26,0,5,0,3,9,0,2,0,33,36,16,36,13,18,31,6,26,3,4,82,34,69,46,9,22,7,121,46,40,2,2,9,0,27,16,47,27,21,5,9,3,35,40,59,13,18,8,26,39,9,1,23,11,31,0,0,64,18,5,0,31,42,14,48,39,0,18,6,6,75,55,30,12,20,0,5,7,4,21,16,0,28,0,4,9,57,25,15,13,26,0,61,0,6,5,31,9,0,5,0,86,12,1,16,20,1,30,0,10,32,2,43,7,28,23,59,21,19,1,22,11
34.500,8,27,35,11,25,21,18,4,72,18,0,5,16,8,10,122,0,2,1,4,9,10,2,0,96,21,15,9,40,41,8,17,65,5,32,17,7,33,6,77,14,62,12,19,0,6,9,0,16,29,29,8,6,0,0,48,13,8,14,0,0,13,22,32,0,5,0,7,16,0,3,0,36,47,20,51,14,17,5,0,23,0,12,96,42,50,56,1,19,7,128,62,45,6,5,3,0,34,25,35,24,20,2,10,2,41,41,35,14,14,10,21,50,12,3,37,16,34,0,0,59,15,4,0,34,45,14,50,34,0,20,7,5,46,52,47,16,21,0,8,11,4,20,17,0,29,4,4,10,54,22,9,12,32,4,74,0,19,5,27,4,0,4,0,93,0,3,18,28,0,26,0,12,31,3,40,14,30,27,70,13,22,0,37,12
35.500,5,38,33,13,33,23,18,3,68,12,0,4,24,14,9,107,0,1,9,5,9,11,2,0,88,32,16,8,32,46,8,21,39,5,31,16,10,44,0,49,11,40,0,19,0,10,17,3,14,28,35,7,7,0,0,30,23,9,6,0,0,12,32,39,0,4,0,1,17,0,6,0,44,41,15,65,12,18,5,0,36,0,9,119,35,46,54,4,19,11,149,50,35,7,5,13,3,27,31,48,29,23,6,14,1,40,53,31,16,10,12,30,45,4,9,80,20,32,0,0,79,16,6,0,37,42,5,68,27,0,14,2,11,45,55,6,14,22,0,6,11,0,13,29,0,36,0,3,3,56,24,13,18,44,6,79,0,4,1,7,0,0,5,2,77,0,0,16,24,3,46,0,10,27,3,32,19,21,23,66,21,21,0,52,12
36.500,16,33,44,0,20,33,23,7,65,14,0,9,24,11,5,90,0,3,2,9,6,6,0,2,90,42,20,4,33,51,4,19,39,6,29,14,8,60,4,42,16,38,0,14,6,6,6,0,18,38,40,5,6,0,0,41,20,9,18,0,0,12,29,60,0,3,0,9,25,0,6,31,78,35,24,81,12,17,6,7,32,0,8,112,56,40,76,6,9,18,108,46,36,7,5,10,1,33,35,38,27,32,5,20,1,45,65,21,17,11,9,20,53,12,3,47,11,33,0,0,94,20,3,0,63,52,4,86,45,0,23,9,4,55,58,8,29,20,0,10,11,0,9,25,0,43,0,9,5,59,27,14,14,32,10,85,0,12,4,7,0,0,5,0,53,0,3,14,30,2,31,0,16,22,1,38,20,21,41,84,21,13,0,41,9
37.500,10,44,36,0,32,31,13,5,69,12,0,7,22,13,7,105,0,2,9,15,9,5,0,0,76,52,16,16,29,53,4,17,37,12,19,22,13,68,0,35,20,32,0,19,3,8,14,4,16,44,58,9,6,0,0,29,23,16,14,0,0,16,39,77,0,3,0,2,28,0,8,37,86,26,17,99,13,21,7,1,20,0,11,106,41,34,90,9,9,40,85,50,38,7,5,15,1,55,39,45,27,34,6,15,4,23,73,15,25,11,6,9,62,12,3,54,20,28,0,0,112,15,7,0,72,41,6,107,26,0,18,6,7,60,50,9,33,17,0,14,15,0,0,25,0,43,4,7,7,54,23,18,17,42,19,86,0,15,6,3,4,0,5,0,26,0,0,22,37,1,44,0,12,30,3,32,22,20,49,42,25,16,0,27,7
38.500,18,48,44,0,26,5,7,7,68,10,0,8,27,13,3,92,0,2,6,8,10,9,0,2,51,57,23,9,27,55,0,19,32,9,24,11,7,97,0,27,13,34,0,18,0,8,5,4,16,35,25,5,4,0,0,26,37,20,15,0,0,24,47,54,0,2,0,10,31,0,12,43,88,23,23,155,9,22,9,5,17,3,9,110,25,34,76,10,5,23,59,45,34,14,5,11,2,66,51,51,29,42,6,10,1,18,74,16,20,8,10,5,62,5,4,38,28,35,0,0,160,20,4,0,11,44,2,89,21,0,28,14,9,61,10,4,40,19,0,19,17,0,0,34,0,71,0,6,0,53,16,16,21,39,13,95,0,10,5,4,4,0,4,0,0,0,1,19,48,3,47,0,20,29,10,40,25,19,49,39,28,12,0,21,4
39.500,22,65,25,0,28,2,13,6,87,9,0,5,31,16,7,90,0,3,13,10,12,6,0,0,55,61,18,12,32,57,0,17,31,5,17,26,10,76,0,24,22,27,0,19,3,7,14,2,22,38,12,1,5,0,0,26,38,28,22,0,0,42,69,53,0,3,0,2,30,0,15,44,82,17,28,90,10,23,13,4,13,0,16,101,29,50,55,12,5,13,74,40,30,16,7,26,1,80,63,54,31,70,8,7,1,24,64,10,46,7,11,1,31,12,7,21,39,29,0,0,178,38,8,0,4,49,3,82,15,0,45,49,6,58,11,9,43,25,0,14,18,0,0,28,0,94,5,16,2,55,14,25,15,50,12,119,0,20,8,6,6,0,0,0,0,0,2,19,64,1,42,0,18,28,5,42,22,19,75,37,33,15,0,24,4
40.500,18,96,32,0,26,3,7,7,107,6,0,3,38,13,3,126,0,2,12,9,6,8,0,0,42,72,37,24,20,61,0,12,36,2,24,37,8,61,0,16,17,37,0,17,4,10,5,6,28,30,11,1,1,0,0,25,30,25,18,0,0,23,48,41,0,2,0,10,28,0,20,51,5,12,111,68,11,14,8,2,14,0,15,96,19,46,66,15,7,6,45,38,29,24,3,46,4,40,88,58,27,75,15,7,4,24,68,7,25,8,14,2,30,14,2,62,52,34,0,0,175,40,9,0,3,50,4,82,14,0,14,31,9,47,15,3,58,11,2,15,17,0,0,36,0,86,0,35,2,56,23,15,18,51,8,110,0,9,13,4,7,0,0,0,0,0,0,15,34,3,64,0,23,28,9,27,20,23,104,31,32,16,0,22,4
41.500,14,118,29,0,28,1,10,11,114,2,0,1,55,19,2,191,0,3,16,8,17,9,0,1,46,113,20,29,21,63,0,19,38,4,39,25,3,49,0,18,24,25,0,14,5,7,4,6,40,33,3,0,5,0,0,29,26,34,26,0,0,18,41,27,0,5,0,9,32,0,22,57,6,14,78,61,7,6,9,6,18,0,18,108,24,32,56,19,3,5,59,38,30,20,9,48,2,67,141,60,31,80,16,8,2,30,65,8,24,4,19,1,37,6,2,68,31,33,0,0,109,48,40,0,5,36,4,90,13,4,8,21,6,54,19,11,73,5,3,13,20,0,0,38,0,87,5,12,5,52,14,17,19,60,13,38,0,15,22,4,9,0,0,0,0,0,3,15,40,3,58,0,20,29,6,25,20,27,64,36,31,12,0,40,5
42.500,21,157,26,0,33,3,8,11,134,0,0,0,90,20,2,120,0,2,28,8,8,5,0,0,56,166,24,56,22,70,0,14,32,0,24,20,5,61,0,13,21,26,0,19,2,11,12,8,27,38,4,0,3,0,0,28,24,33,25,0,0,16,40,23,0,6,0,8,28,0,32,63,14,11,76,50,10,5,11,4,7,0,22,146,24,28,54,21,6,3,58,40,30,26,7,50,2,12,91,71,25,84,21,6,2,31,67,9,21,6,20,0,27,12,7,62,39,34,0,2,66,80,47,0,4,34,5,86,11,13,11,14,9,35,21,8,93,6,5,3,22,0,0,41,0,100,0,24,1,56,15,18,26,49,12,32,0,18,30,4,8,0,0,0,0,0,0,10,26,2,77,0,28,36,8,28,21,45,52,29,23,15,0,33,2
43.500,12,119,27,0,43,0,8,14,93,0,0,0,103,25,2,106,0,4,48,7,14,3,0,1,64,216,46,130,13,132,0,21,40,0,20,13,0,44,0,19,24,19,0,26,53,13,5,13,30,31,3,0,10,0,0,30,26,47,74,0,0,11,44,16,0,6,2,13,28,0,36,99,14,8,59,42,10,4,7,5,13,3,30,150,31,28,56,29,5,1,63,62,23,22,10,49,6,9,63,74,24,71,26,6,3,34,77,5,8,1,33,0,24,11,3,62,63,40,0,2,9,48,87,0,6,35,4,17,0,18,19,13,8,24,12,7,148,6,3,0,20,0,0,70,0,85,6,41,0,63,22,15,27,66,11,18,0,14,18,6,15,0,0,0,0,0,1,8,28,4,86,0,29,26,8,27,21,30,50,33,28,14,0,31,3
44.500,24,110,15,0,68,1,8,13,54,0,0,0,45,23,2,96,0,2,18,10,24,9,0,0,52,389,35,33,9,148,0,14,31,0,16,12,0,21,0,4,20,21,1,26,41,14,3,22,32,37,3,0,4,0,2,39,29,50,83,0,0,9,43,14,0,6,4,9,24,0,47,66,7,14,56,19,16,2,7,7,13,3,22,193,25,25,58,21,2,0,72,42,19,26,11,66,5,8,43,135,23,66,41,5,3,67,89,11,16,2,43,0,23,10,2,59,62,40,0,0,8,18,135,0,7,29,3,16,6,29,11,10,10,33,10,11,143,5,2,0,27,0,0,35,2,81,7,45,2,78,11,39,37,58,14,17,0,19,19,5,17,0,0,0,0,0,2,15,24,2,138,0,43,27,6,29,19,19,46,37,22,12,0,25,4
45.500,22,90,16,0,44,3,7,20,32,0,0,0,31,28,0,104,0,4,19,6,35,13,0,0,51,160,31,31,9,181,0,21,27,0,12,13,0,18,9,16,17,15,2,38,40,14,11,20,35,43,5,0,8,0,2,26,29,50,114,0,0,5,37,13,15,6,13,14,22,0,58,57,13,18,51,17,16,5,6,6,9,96,23,110,26,30,59,16,4,0,139,67,16,24,15,84,3,1,46,46,18,39,67,3,2,71,96,9,6,0,59,0,19,10,4,43,29,45,0,4,7,12,76,0,9,28,7,16,6,26,0,12,8,46,4,14,110,7,3,0,41,0,0,25,3,56,18,54,3,93,19,18,41,94,15,15,0,16,8,0,47,5,0,0,0,0,0,9,25,3,140,0,46,19,0,32,13,11,45,45,22,14,0,23,2
46.500,25,65,12,0,38,0,5,30,27,0,0,0,22,38,0,103,0,3,31,7,81,4,0,1,41,83,16,30,12,188,0,16,29,0,11,12,0,15,14,6,22,12,4,24,34,22,2,31,35,42,3,0,15,0,11,31,24,63,142,0,1,6,59,10,5,5,31,19,18,0,53,51,12,17,53,17,17,3,6,20,22,117,16,75,31,26,53,21,4,0,211,45,13,34,19,97,2,1,43,53,17,44,120,7,4,64,152,13,4,0,81,0,8,12,3,50,19,43,0,2,4,13,53,0,13,27,4,13,0,26,0,8,10,35,4,17,89,8,9,0,19,0,0,20,9,51,21,40,4,91,17,15,38,101,14,18,0,19,15,0,84,3,0,1,0,0,3,16,15,3,97,0,23,13,0,32,24,9,42,40,23,15,0,22,2
47.500,26,55,12,0,28,0,8,34,36,0,0,0,20,40,0,120,0,5,24,3,55,8,0,0,37,83,22,7,9,222,0,24,36,0,12,12,0,17,2,13,13,8,5,23,32,17,2,21,45,47,4,0,14,0,6,29,25,79,86,0,11,6,60,6,0,5,9,26,23,11,54,55,11,17,51,18,19,4,6,47,95,86,24,69,32,18,30,20,1,0,129,54,12,53,25,71,2,0,31,42,11,35,184,2,4,49,142,12,5,0,47,0,2,13,2,54,16,57,0,5,5,7,33,0,13,28,4,9,10,27,0,21,6,54,7,21,71,6,2,0,17,0,2,12,43,39,28,29,1,91,19,14,42,92,5,8,0,13,11,0,81,3,0,1,0,0,0,15,7,2,99,0,70,10,0,36,40,8,48,36,18,16,0,22,3
48.500,31,54,13,0,33,0,5,20,43,0,0,0,22,77,0,199,0,8,25,1,39,13,0,0,28,56,18,0,8,46,0,20,39,0,10,11,0,14,0,6,16,6,8,19,36,12,5,28,64,72,6,0,25,0,13,23,26,84,75,0,18,3,20,9,0,6,2,15,21,12,55,50,6,20,41,20,21,3,4,31,57,102,14,55,35,17,31,42,3,20,154,38,6,33,18,71,0,0,12,41,8,26,143,35,4,40,107,6,5,0,37,0,1,9,5,36,17,60,0,4,2,12,28,0,24,29,6,8,2,20,0,12,6,76,16,51,55,16,8,0,9,0,9,18,70,13,29,34,0,81,19,9,45,93,14,9,0,22,9,0,60,3,0,0,0,0,0,15,4,4,78,0,59,6,4,36,45,7,45,43,26,15,0,17,2
49.500,34,48,9,0,23,3,8,17,0,0,0,0,18,49,0,110,0,3,20,6,36,14,0,0,29,54,20,0,9,14,0,26,40,0,9,11,0,11,0,8,11,7,10,25,33,14,4,35,85,62,4,0,62,0,46,21,23,50,76,0,29,3,18,7,0,6,0,11,22,9,57,66,9,8,39,20,20,2,4,25,52,90,21,58,46,14,27,88,2,20,156,36,9,89,14,59,1,0,2,34,0,21,79,44,5,34,71,4,1,0,23,0,2,8,0,33,13,69,0,6,5,12,24,0,25,22,5,5,0,20,0,10,6,74,9,62,41,28,10,0,11,0,7,18,36,14,19,22,3,98,20,10,62,99,12,7,2,15,8,0,44,3,0,1,0,0,3,29,3,1,66,0,66,10,4,43,69,6,67,62,23,10,0,4,2
50.500,43,42,13,0,29,0,2,19,0,0,0,0,20,33,0,72,0,4,19,4,22,5,0,0,27,51,22,0,6,21,0,33,24,14,9,9,0,12,0,7,17,4,5,26,34,7,1,45,73,0,5,0,72,0,46,20,27,77,81,0,20,2,20,5,0,4,0,9,20,10,82,57,9,23,38,19,20,5,1,23,40,64,11,53,23,5,20,69,4,14,133,30,9,111,15,62,2,0,4,33,0,19,97,42,5,33,48,1,0,0,30,0,3,6,3,20,11,90,0,9,0,9,20,0,42,7,8,1,8,21,0,10,0,77,8,56,37,31,17,0,8,0,18,22,27,14,23,20,5,70,28,8,42,75,4,7,1,17,7,0,32,3,0,1,0,0,0,17,8,3,62,0,41,6,39,64,100,4,66,37,22,13,3,7,3
51.500,33,40,12,0,26,0,3,16,0,0,3,0,19,32,0,60,0,3,17,4,16,12,0,0,25,41,21,0,8,15,0,25,24,25,9,13,0,12,0,7,9,5,13,27,39,10,1,45,70,0,5,0,47,0,34,29,32,50,77,0,8,1,8,4,0,7,0,5,28,11,118,48,4,15,33,30,25,1,2,14,36,64,16,60,5,0,16,52,0,15,73,25,2,49,16,51,0,0,3,28,0,16,44,42,5,26,44,1,2,0,13,0,2,0,3,23,18,81,0,6,3,5,13,0,48,1,8,2,2,27,0,8,5,78,6,36,16,30,15,0,8,9,13,20,17,15,24,20,5,81,18,9,27,39,11,7,0,11,7,0,25,0,0,1,0,0,5,13,31,2,59,0,25,7,57,50,59,6,53,24,32,12,7,4,1
52.500,24,32,17,0,24,0,4,15,0,0,19,0,20,26,0,47,0,4,12,7,17,17,0,0,22,49,19,0,5,17,0,25,22,22,7,10,0,8,0,6,12,21,12,22,45,8,3,28,73,0,4,0,32,0,32,24,26,42,89,0,9,1,15,4,0,5,0,4,33,12,125,48,6,9,45,33,20,2,0,19,30,50,17,46,2,0,20,46,2,11,56,23,6,33,16,50,0,0,4,24,0,20,21,46,9,27,44,0,0,0,1,0,4,0,0,16,8,67,0,5,2,4,22,0,41,0,8,0,5,22,0,9,0,91,6,27,5,33,11,0,7,8,15,25,5,6,26,19,8,141,19,7,31,24,2,4,0,13,6,0,9,2,0,2,0,0,11,11,90,2,57,0,15,8,38,18,42,16,44,22,22,8,3,4,2
53.500,20,18,4,0,31,0,2,14,0,0,2,0,23,26,0,38,0,3,15,9,11,11,0,48,26,42,20,0,6,16,0,18,22,24,10,15,0,12,0,7,12,27,18,29,50,9,0,14,62,0,4,0,26,0,27,26,33,46,63,0,8,1,10,3,0,6,0,1,24,15,234,48,6,19,41,27,15,4,0,12,28,27,15,61,1,0,16,40,3,11,41,23,4,45,15,45,0,0,2,28,0,17,9,45,10,32,36,0,0,0,4,0,5,0,3,18,4,57,0,3,0,3,12,0,45,0,10,0,5,34,0,8,4,115,5,23,6,31,0,0,7,9,20,25,5,0,37,17,6,100,11,9,32,14,7,3,2,13,6,0,11,0,0,1,0,0,7,4,66,0,48,0,10,5,30,4,33,7,43,11,24,6,10,3,2
54.500,21,16,0,0,31,0,1,16,0,0,0,0,22,22,0,36,0,2,8,8,29,21,0,98,25,44,15,0,5,15,0,19,24,27,4,14,0,9,0,6,13,28,14,23,76,7,0,5,13,0,4,0,21,0,28,36,34,41,55,0,3,0,12,2,0,7,0,3,14,15,161,52,3,13,65,21,10,1,0,12,23,13,17,53,2,0,9,42,1,12,43,18,5,61,15,43,0,0,6,21,0,19,0,63,8,31,33,0,0,0,2,0,5,0,0,12,6,68,0,4,0,3,21,0,40,0,13,0,2,28,0,3,0,49,8,16,4,32,0,0,7,10,13,27,3,0,35,17,8,50,10,8,32,14,0,2,2,13,6,0,5,1,0,1,0,0,8,5,81,0,49,0,6,7,19,1,14,6,26,11,17,11,7,4,3
55.500,13,17,0,0,39,1,0,15,0,0,0,0,25,24,0,29,0,4,13,9,5,13,0,49,24,47,14,0,5,14,0,19,25,36,13,19,0,9,0,6,6,27,27,43,54,9,3,0,0,0,4,0,15,0,26,21,28,28,48,0,6,0,10,1,0,5,0,1,13,14,81,69,6,12,68,15,10,3,0,9,20,0,14,72,0,0,16,37,3,9,34,15,5,38,9,33,0,0,3,18,0,4,2,44,5,19,34,0,0,0,1,0,7,0,0,16,3,35,0,7,0,2,9,0,48,0,17,0,7,0,0,10,0,41,0,12,3,42,0,0,7,5,14,26,4,0,33,13,3,30,8,6,27,11,5,0,1,7,4,0,6,0,0,3,0,0,10,5,72,0,43,0,2,5,17,0,9,4,29,9,17,5,8,5,2
