Orientation,Slice1,Slice2,Slice3,Slice4,Slice5,Slice6,Slice7,Slice8,Slice9,Slice10,Slice11,Slice12,Slice13,Slice14,Slice15,Slice16,Slice17,Slice18,Slice19,Slice20,Slice21,Slice22,Slice23,Slice24,Slice25,Slice26,Slice27,Slice28,Slice29,Slice30,Slice31,Slice32,Slice33,Slice34,Slice35,Slice36,Slice37,Slice38,Slice39,Slice40,Slice41,Slice42,Slice43,Slice44,Slice45,Slice46,Slice47,Slice48,Slice49,Slice50,Slice51,Slice52,Slice53,Slice54,Slice55,Slice56,Slice57,Slice58,Slice59,Slice60,Slice61,Slice62,Slice63,Slice64,Slice65,Slice66,Slice67,Slice68,Slice69,Slice70,Slice71,Slice72,Slice73,Slice74,Slice75,Slice76,Slice77,Slice78,Slice79,Slice80,Slice81,Slice82,Slice83,Slice84,Slice85,Slice86,Slice87,Slice88,Slice89,Slice90,Slice91,Slice92,Slice93,Slice94,Slice95,Slice96,Slice97,Slice98,Slice99,Slice100,Slice101,Slice102,Slice103,Slice104,Slice105,Slice106,Slice107,Slice108,Slice109,Slice110,Slice111,Slice112,Slice113,Slice114,Slice115,Slice116,Slice117,Slice118,Slice119,Slice120,Slice121,Slice122,Slice123,Slice124,Slice125,Slice126,Slice127,Slice128,Slice129,Slice130,Slice131,Slice132,Slice133,Slice134,Slice135,Slice136,Slice137,Slice138,Slice139,Slice140,Slice141,Slice142,Slice143,Slice144,Slice145,Slice146,Slice147,Slice148,Slice149,Slice150,Slice151,Slice152,Slice153,Slice154,Slice155,Slice156,Slice157,Slice158,Slice159,Slice160,Slice161
-89.500,9,16,9,0,0,12,16,2,28,0,0,0,2,0,1,0,0,32,0,0,0,4,8,9,0,11,3,0,0,0,7,5,0,9,8,12,7,0,0,7,9,10,4,18,1,0,3,7,0,3,4,0,2,0,0,8,1,2,4,6,3,7,0,0,6,6,12,27,0,0,19,3,2,8,5,0,0,8,10,4,0,0,10,7,24,0,8,0,0,0,5,4,0,9,55,0,7,15,7,31,0,0,0,0,0,0,21,0,1,2,0,7,0,0,0,15,0,0,7,14,13,27,41,12,0,0,0,0,0,0,0,0,0,0,0,7,0,9,3,0,12,5,3,5,8,0,11,0,0,0,0,0,0,0,0,0,0,24,0,2,19
-88.500,2,19,7,0,0,15,16,14,32,0,0,0,2,0,1,0,0,40,0,0,0,2,6,12,0,9,4,0,0,0,10,7,0,4,7,4,7,0,0,2,6,5,5,18,1,0,3,5,0,3,4,0,7,0,0,5,3,2,1,4,3,4,0,0,4,5,11,61,0,0,14,5,0,6,4,0,0,9,12,1,0,0,7,4,19,0,7,0,0,0,9,0,0,16,44,0,9,16,0,31,0,0,2,0,0,0,34,1,2,1,0,13,0,0,0,21,2,0,8,17,12,30,32,16,0,1,0,0,0,0,0,0,0,0,0,12,0,1,0,0,12,6,4,4,12,0,5,0,0,0,0,0,0,2,0,0,0,30,0,1,14
-87.500,9,21,0,0,0,17,11,2,31,0,2,0,1,0,1,0,0,28,0,0,0,6,6,20,0,11,3,0,0,0,8,12,0,6,6,11,4,0,0,5,11,7,5,16,4,0,4,5,0,4,4,0,7,0,0,5,4,9,12,6,3,6,0,0,6,6,7,44,0,0,7,2,0,5,1,0,0,10,15,2,0,1,16,7,24,0,15,0,0,0,3,0,0,14,24,0,9,10,0,29,6,0,1,0,0,0,41,4,2,0,0,5,0,0,0,9,3,0,7,20,12,70,2,12,0,2,0,0,0,0,0,0,0,0,0,11,0,8,2,21,10,7,6,8,8,0,0,0,0,0,0,0,0,0,0,0,0,22,0,5,18
-86.500,4,24,0,0,0,13,13,1,36,0,1,0,0,10,3,0,0,27,0,0,0,5,8,5,0,8,1,0,0,0,8,6,0,4,9,12,2,0,0,5,11,6,6,19,4,0,7,9,0,8,6,0,5,0,0,8,4,2,12,2,7,8,0,0,3,6,12,44,0,0,7,4,1,7,4,0,0,11,15,3,0,3,11,4,20,0,19,0,0,0,6,1,0,13,14,0,14,13,0,19,11,0,1,0,0,0,35,1,3,3,0,9,0,0,0,4,3,0,10,21,11,50,0,16,0,0,0,0,30,0,0,0,0,0,0,9,1,3,13,16,12,7,5,5,16,0,0,0,0,0,0,0,0,1,0,0,0,16,0,1,12
-85.500,5,26,0,0,0,15,14,3,11,0,4,0,1,8,2,0,0,26,0,0,0,3,8,15,0,7,0,0,0,0,7,9,0,4,6,2,4,0,0,4,9,4,8,17,0,7,2,6,0,6,5,0,4,0,0,5,4,5,24,4,7,2,0,0,5,5,6,43,0,0,4,6,2,8,4,0,0,21,15,1,0,0,13,8,23,0,20,0,0,0,8,6,0,3,8,0,18,11,0,15,11,0,2,0,0,0,31,1,2,2,0,19,0,0,0,2,4,0,13,19,14,48,0,12,0,0,0,0,23,0,0,0,0,0,0,11,5,10,19,14,13,6,3,9,31,0,0,0,0,0,0,0,0,1,0,0,0,22,5,0,16
-84.500,5,50,0,0,0,14,19,12,8,0,3,0,1,9,1,0,0,22,0,0,0,7,5,9,0,5,8,0,0,0,5,20,0,14,7,17,0,0,0,1,17,4,10,19,1,6,4,10,0,8,4,0,5,0,0,6,5,7,17,2,14,5,0,0,3,7,10,57,0,0,9,5,1,4,1,0,0,20,17,2,0,0,11,7,28,0,17,0,0,0,4,0,0,10,11,0,10,7,6,15,9,0,1,0,0,0,19,2,3,1,0,15,0,0,0,4,6,0,31,13,10,49,0,16,0,0,0,0,23,0,0,0,0,0,0,11,2,3,18,13,18,5,5,13,62,0,0,0,0,0,0,0,0,0,0,0,0,19,15,0,11
-83.500,2,13,0,0,0,17,18,2,6,0,2,0,2,7,6,0,0,31,0,0,0,8,11,6,0,6,4,0,0,0,3,10,0,3,5,3,2,0,0,6,15,12,2,16,0,6,2,8,0,6,7,0,4,0,0,9,5,6,18,2,12,5,0,0,6,6,5,27,0,0,5,6,0,8,4,0,0,19,24,3,0,0,11,8,33,0,23,0,0,0,8,0,0,4,10,0,19,10,0,13,12,0,1,0,0,0,21,2,3,3,0,17,0,0,0,3,4,0,16,21,13,35,0,19,0,2,0,0,15,0,0,0,0,0,6,5,4,5,17,9,25,7,9,13,59,0,0,0,0,0,0,0,0,2,0,0,0,16,20,0,10
-82.500,6,8,0,0,0,13,25,2,5,0,4,0,1,11,1,7,0,17,0,0,0,8,7,20,0,7,0,0,0,0,3,18,0,4,8,4,1,0,0,5,18,3,0,18,4,8,2,14,0,9,7,0,6,0,4,5,7,8,24,1,6,4,0,0,5,3,2,10,0,0,8,7,1,5,3,0,0,22,28,2,0,0,11,10,25,2,21,0,0,0,7,5,0,10,3,0,41,6,0,13,7,0,3,0,0,0,19,1,4,3,0,14,0,0,0,0,4,0,11,17,12,42,0,16,0,2,0,0,18,0,0,0,0,0,17,13,3,4,22,12,17,4,6,18,7,0,0,0,0,0,0,0,0,1,0,0,0,18,19,0,12
-81.500,6,10,0,0,0,13,22,7,6,0,5,0,0,8,3,0,0,27,0,0,0,6,10,8,0,13,0,0,0,0,4,28,0,10,5,5,2,0,0,3,17,4,0,25,0,5,9,15,0,9,7,0,7,0,3,6,7,9,8,0,5,1,0,0,3,9,9,13,0,0,11,11,2,8,3,0,0,28,35,1,0,1,11,13,15,2,21,0,0,0,6,3,0,5,5,0,6,5,0,18,12,0,2,0,0,0,14,2,4,4,0,21,0,0,0,0,5,0,8,10,14,36,0,19,0,0,0,0,11,0,0,0,0,0,16,10,3,8,17,12,25,5,5,9,4,0,0,0,0,0,0,0,0,0,0,0,0,14,13,0,9
-80.500,2,9,0,0,0,17,39,7,5,0,5,0,1,11,6,0,0,27,0,0,0,9,8,19,0,6,12,0,0,0,4,22,2,8,8,3,0,0,0,2,24,9,0,20,1,7,1,16,0,4,9,0,1,0,5,5,6,11,20,0,6,4,0,0,4,9,4,6,0,0,12,9,1,4,1,0,0,22,33,0,0,3,12,32,16,3,22,0,0,0,6,0,0,5,4,0,12,8,0,19,9,0,5,2,1,0,18,3,5,3,0,21,0,0,0,0,5,0,8,22,12,49,0,15,0,1,0,0,18,2,0,0,0,0,16,6,4,13,31,7,28,5,11,16,5,0,0,0,0,0,0,0,0,1,0,0,0,17,21,0,13
-79.500,5,10,0,0,0,11,41,4,7,0,3,0,3,7,5,2,0,20,0,0,0,11,15,12,0,8,0,0,0,0,4,31,3,11,4,8,0,0,0,6,35,6,0,21,3,6,4,15,0,8,13,0,5,0,8,12,8,18,6,0,4,4,0,2,7,15,2,14,0,0,7,11,1,7,3,0,0,23,26,0,0,1,15,31,26,3,29,0,0,0,7,5,0,9,4,0,2,5,0,15,9,0,5,1,1,0,13,2,5,2,0,37,0,0,0,4,4,13,6,12,17,33,0,15,0,1,0,0,11,0,0,0,0,0,11,15,2,5,38,11,21,7,6,15,5,0,0,1,0,0,0,0,0,1,0,0,0,13,14,0,9
-78.500,4,11,0,0,0,18,46,4,4,0,8,0,0,11,7,5,0,25,0,0,0,14,9,20,0,6,1,2,2,0,6,34,6,6,6,4,0,0,0,6,50,7,0,26,2,5,3,17,0,8,7,0,9,0,4,8,8,21,16,0,5,2,0,1,3,16,2,5,0,0,8,11,2,5,2,0,0,23,22,0,0,0,13,22,14,6,40,0,0,0,7,4,0,7,2,0,7,6,5,40,8,0,6,3,3,0,11,3,49,7,0,33,0,0,0,5,3,11,8,17,15,46,0,16,0,3,0,0,15,0,0,0,0,0,9,7,5,4,17,9,33,4,5,17,11,2,0,1,0,0,0,0,0,0,0,0,0,11,18,0,12
-77.500,2,15,0,0,0,14,58,7,5,0,9,0,0,10,3,7,0,23,0,0,0,23,18,12,0,8,4,4,0,0,2,39,4,11,6,7,0,0,0,2,88,8,0,28,1,6,3,13,0,10,7,0,3,2,10,7,7,6,16,0,3,2,0,0,6,18,3,4,0,0,8,5,2,6,7,0,0,19,23,0,0,0,16,22,13,5,33,0,0,0,6,4,0,8,4,0,5,3,0,34,14,0,2,2,3,0,17,3,47,3,0,27,0,0,0,3,3,15,3,20,19,56,0,22,0,1,0,0,5,4,0,0,0,0,11,9,3,1,11,12,33,7,11,20,18,2,0,1,0,0,0,0,0,1,0,0,0,14,18,0,7
-76.500,9,13,0,0,0,18,36,7,9,0,12,0,1,12,6,11,0,27,0,0,0,18,31,22,0,15,5,11,2,0,5,38,6,14,5,4,0,0,0,4,47,7,0,25,3,8,6,18,0,8,8,0,3,4,8,10,9,5,11,0,4,3,0,0,3,20,3,8,0,0,10,0,7,6,5,6,0,21,17,0,0,1,16,22,13,8,35,0,0,0,8,8,0,9,5,0,5,7,0,25,5,0,4,4,4,0,10,3,16,7,2,30,5,0,0,1,2,12,6,14,15,49,0,22,0,1,0,0,0,2,0,0,0,10,10,10,4,4,12,6,45,5,0,19,23,1,0,1,0,0,0,0,0,1,0,0,0,12,15,0,12
-75.500,3,17,0,0,0,14,40,5,6,0,7,0,1,8,6,19,0,32,0,0,0,42,29,15,0,6,7,23,1,0,4,56,6,9,7,14,0,0,0,6,37,11,0,32,7,3,4,15,0,8,6,0,8,2,8,14,10,5,27,0,12,2,0,3,4,22,1,4,0,0,9,0,7,7,6,8,0,22,21,0,0,2,18,30,5,6,22,0,0,0,12,9,0,11,1,0,0,2,0,43,13,0,1,5,22,0,12,4,10,4,11,30,2,0,0,3,0,15,6,20,19,65,0,3,0,4,0,0,0,3,0,0,0,6,9,7,5,5,8,13,54,5,5,19,4,1,0,1,0,0,0,0,0,0,0,1,0,9,28,0,10
-74.500,2,14,0,0,0,18,52,5,6,0,7,0,3,12,40,19,0,27,0,0,0,21,22,28,4,10,3,2,3,0,7,44,7,14,5,38,0,0,0,7,29,6,0,44,3,2,1,18,0,8,5,0,7,2,11,19,9,4,20,0,8,2,0,1,2,18,2,8,0,0,10,0,9,1,7,10,0,18,10,0,1,3,17,22,12,10,26,0,0,0,6,5,2,15,5,0,5,6,0,36,7,0,3,7,20,0,14,4,19,8,7,45,0,0,0,3,1,16,3,20,20,43,0,2,0,2,0,0,5,4,0,0,0,6,9,7,1,2,10,9,17,5,0,25,2,0,0,5,0,1,0,0,0,2,0,2,0,8,21,0,12
-73.500,7,21,0,1,0,16,18,10,5,0,5,0,0,11,40,23,0,34,0,0,0,20,13,28,34,7,4,0,5,0,5,53,5,24,5,75,0,0,0,6,21,10,0,40,4,7,6,18,0,8,5,0,6,4,17,19,10,4,16,0,10,2,0,0,3,17,2,8,0,0,9,0,11,0,6,9,0,23,20,0,1,0,22,20,11,11,22,0,0,0,2,5,3,21,4,0,0,3,0,34,7,0,2,5,25,0,16,5,19,6,3,32,1,0,2,5,3,15,7,21,22,49,0,1,0,2,0,0,0,4,0,0,0,4,7,11,6,2,3,12,5,6,6,23,1,4,0,2,0,3,0,0,0,1,0,0,0,15,20,0,11
-72.500,4,7,0,0,0,17,15,6,8,0,7,0,1,17,34,31,0,31,0,0,0,20,20,26,31,11,5,0,3,0,4,49,9,14,7,35,0,0,0,4,11,16,0,49,3,2,7,22,0,9,9,0,8,5,13,23,13,5,13,0,11,1,0,5,2,9,1,2,0,0,14,0,10,0,8,15,0,20,12,0,3,2,31,17,6,15,20,0,0,0,0,2,4,10,1,0,0,3,0,34,10,0,1,8,23,0,22,5,15,9,5,51,4,0,4,8,2,23,24,12,18,53,0,0,0,5,0,0,0,5,0,0,0,7,8,4,4,1,9,10,5,4,6,24,0,6,0,2,0,0,0,0,0,2,0,5,0,10,26,14,14
-71.500,3,0,0,0,0,18,13,5,12,0,6,0,1,11,32,34,0,37,0,0,2,18,8,36,16,10,10,0,7,0,10,63,8,29,5,30,0,0,0,6,13,12,0,31,9,1,1,19,0,9,3,4,8,3,16,13,15,5,3,0,6,2,0,2,3,15,2,5,0,0,16,0,9,0,14,15,0,39,11,0,1,1,43,12,6,19,28,0,0,0,0,2,12,10,7,0,6,5,5,24,8,0,1,7,33,0,61,7,25,7,5,44,8,0,0,9,4,23,23,21,23,48,0,8,0,5,0,0,0,3,0,0,0,6,8,10,6,1,6,11,11,8,5,25,0,2,0,3,0,1,0,0,0,1,0,3,2,9,33,16,12
-70.500,10,3,0,0,0,15,12,12,7,0,5,0,1,66,30,44,0,39,0,0,1,19,21,50,13,16,4,0,7,0,6,74,9,40,6,25,0,0,0,10,6,13,0,39,4,5,4,24,0,10,3,1,9,7,19,11,17,4,6,0,12,2,0,4,1,3,1,6,0,0,11,0,11,0,11,19,0,22,18,0,3,5,45,13,8,23,18,0,0,0,0,3,4,13,3,0,0,4,0,20,8,0,2,6,45,3,71,3,17,8,0,45,8,0,4,12,4,16,20,28,23,47,0,15,0,6,0,0,0,7,0,0,0,14,9,13,3,4,2,14,6,4,4,38,0,0,0,1,0,4,0,0,0,1,0,7,0,10,34,20,12
-69.500,2,3,0,0,0,15,13,6,8,0,5,0,3,54,31,62,0,42,0,0,3,11,9,162,10,10,8,0,11,0,9,106,8,34,6,16,0,0,0,6,9,24,0,29,5,2,5,26,0,11,14,0,12,4,23,13,18,8,4,0,10,2,0,6,1,7,1,10,0,2,17,0,11,0,14,28,0,15,8,0,9,2,39,13,13,40,24,0,0,0,2,3,16,10,0,2,0,3,0,17,8,0,1,10,39,8,52,10,26,9,5,48,3,0,6,14,4,29,23,22,22,48,0,14,46,9,0,0,3,5,0,0,0,1,9,11,6,7,11,11,7,6,0,48,0,3,0,1,0,1,1,0,0,1,0,15,1,13,37,23,18
-68.500,5,0,0,0,0,15,16,10,15,0,4,0,0,50,4,83,0,54,0,1,4,17,15,45,8,27,7,0,10,7,8,98,10,31,5,9,1,0,0,7,8,14,48,34,7,2,9,26,0,7,3,5,16,7,20,10,21,7,7,0,14,0,0,6,1,8,2,2,0,2,15,0,9,0,14,53,0,16,15,0,3,8,26,10,6,28,30,0,0,0,1,0,21,13,7,3,6,3,0,16,19,0,0,6,47,9,27,11,18,13,1,59,7,0,1,25,2,18,29,25,20,65,0,14,32,14,0,0,0,8,0,0,7,3,8,12,4,7,3,14,10,6,0,58,0,10,0,3,0,3,1,0,0,3,0,52,7,13,38,21,17
-67.500,6,4,0,1,0,10,11,10,7,0,7,0,1,49,5,75,0,45,0,6,3,18,17,46,8,26,9,0,10,54,10,95,9,31,5,7,4,0,0,9,9,27,2,30,5,0,2,35,0,9,10,2,27,7,24,12,17,11,4,0,14,3,0,10,1,5,1,3,0,0,16,0,9,0,18,52,0,17,9,0,4,11,27,11,7,22,27,2,0,0,0,2,29,6,5,4,0,4,2,14,9,0,2,12,57,15,31,9,16,7,3,53,15,0,3,36,5,9,15,28,26,59,0,15,20,30,0,0,0,7,0,0,0,1,12,15,6,5,5,12,10,6,0,74,0,9,0,1,0,5,3,0,0,3,0,84,2,15,26,29,17
-66.500,7,3,0,2,0,17,12,10,15,0,5,1,1,58,5,43,0,41,0,4,6,11,18,44,11,35,10,0,11,56,8,79,13,27,5,5,6,0,0,14,10,23,0,32,9,6,6,49,0,8,6,0,41,6,23,10,15,10,6,0,11,0,0,26,1,7,3,7,0,0,20,0,13,0,15,30,0,20,15,0,12,27,23,11,10,22,38,1,0,0,1,2,54,6,0,6,7,4,1,10,11,0,2,7,69,19,25,14,22,9,3,62,13,0,12,43,3,5,16,41,22,72,0,23,22,0,0,0,0,9,0,0,3,2,12,12,6,11,9,14,8,6,0,86,0,5,0,2,0,3,1,0,0,3,3,38,5,27,34,20,24
-65.500,11,5,0,0,0,13,12,13,10,0,4,16,1,54,3,37,0,39,0,14,5,19,19,45,13,47,10,0,13,28,14,97,17,34,7,4,8,0,0,11,10,23,0,35,9,2,9,64,1,18,10,7,5,8,32,9,19,16,5,0,16,1,0,18,0,4,4,12,0,0,13,0,8,0,8,21,0,21,11,0,4,26,20,9,20,18,32,3,0,0,2,0,17,3,8,8,0,4,9,14,9,0,0,14,108,29,37,22,15,16,2,64,18,0,5,36,3,3,11,31,30,59,0,27,16,0,0,0,0,10,0,0,5,1,8,14,6,15,6,22,12,6,0,75,0,4,0,2,0,5,3,0,0,3,9,19,10,17,25,28,26
-64.500,7,2,0,0,0,20,11,9,18,0,6,13,5,54,4,33,0,37,0,20,4,20,28,29,6,32,11,0,9,24,19,76,23,26,6,7,8,0,0,18,10,23,0,36,9,1,3,82,3,18,12,1,3,8,10,12,6,11,8,0,14,2,0,10,0,6,1,2,0,5,20,0,15,0,8,0,0,22,13,0,11,36,17,12,14,22,42,2,0,0,2,0,22,6,6,6,6,4,7,10,10,0,0,15,120,69,42,13,24,12,7,83,36,0,9,21,2,29,12,54,25,42,0,34,17,0,0,0,0,11,0,0,4,1,9,12,6,22,6,18,7,7,0,67,0,4,1,1,0,4,6,0,0,5,12,16,12,11,35,26,31
-63.500,6,7,0,0,0,13,13,17,12,0,8,11,5,54,5,35,0,40,0,32,5,18,22,35,5,27,18,0,19,22,18,83,28,41,6,9,8,0,0,19,15,21,2,46,6,11,5,59,0,23,13,7,3,7,7,13,0,10,6,0,15,1,0,10,0,7,4,5,0,14,22,0,11,4,11,0,0,35,8,0,11,30,22,11,19,26,36,4,0,0,1,0,21,5,1,7,4,2,17,9,7,0,0,12,80,80,39,19,17,12,2,92,18,0,31,19,0,30,12,39,34,75,0,39,17,0,0,2,0,13,0,0,5,1,7,18,6,18,8,28,15,7,0,65,0,17,1,2,0,7,4,0,0,6,15,17,12,7,31,31,40
-62.500,8,5,0,0,0,12,12,12,16,4,6,11,4,59,3,38,0,40,0,54,6,20,21,32,2,30,12,0,23,17,18,62,80,43,9,11,10,0,0,16,13,37,11,54,0,12,10,60,0,19,20,2,2,9,7,9,0,10,8,0,29,2,0,9,0,3,3,10,0,13,22,0,13,0,15,0,0,34,18,0,11,37,16,14,12,28,30,3,0,0,3,0,24,8,6,6,5,8,20,13,8,0,2,19,21,68,34,23,26,16,10,105,24,0,15,18,0,23,11,28,35,76,0,38,10,0,0,5,0,16,0,0,7,2,7,19,8,21,10,40,6,7,0,56,0,13,2,3,0,8,7,25,0,4,19,11,16,6,39,33,33
-61.500,12,7,0,4,0,17,16,20,25,2,8,13,6,47,4,48,0,7,0,46,8,22,19,23,0,32,19,0,13,20,29,59,85,53,11,2,13,0,0,29,18,37,12,75,0,8,3,76,2,13,13,22,2,11,6,15,0,9,7,0,16,1,0,7,1,6,2,8,0,17,28,0,18,2,11,0,0,9,3,0,18,47,15,11,27,24,33,24,0,0,2,0,33,18,3,8,6,7,75,13,10,4,2,11,11,58,29,16,19,15,9,125,13,0,10,3,0,24,12,23,34,87,0,46,16,0,0,7,0,20,0,0,7,1,3,20,9,38,7,63,15,8,0,61,0,9,2,1,0,5,10,11,0,6,19,16,22,6,43,36,32
-60.500,17,7,0,1,0,17,5,18,19,0,6,15,9,42,3,55,0,5,0,44,4,6,18,30,0,33,19,0,24,26,40,61,75,59,8,2,17,0,0,21,26,37,11,100,0,16,10,87,3,17,11,22,1,9,5,13,0,8,8,0,22,1,0,9,3,6,7,29,0,17,28,2,16,3,17,0,0,7,18,0,25,61,19,18,12,29,29,17,0,0,2,0,9,16,8,6,7,9,90,20,5,15,0,22,13,9,32,32,9,12,9,93,29,0,6,2,0,22,9,20,35,32,0,53,14,0,0,6,0,37,0,0,7,1,7,25,6,24,7,64,13,12,0,76,0,24,1,5,0,8,16,8,0,8,32,17,19,3,36,46,26
-59.500,17,9,0,0,0,18,0,20,25,12,12,16,8,74,5,0,0,7,1,34,8,6,23,37,0,33,24,0,16,17,66,33,74,54,11,2,17,0,0,42,35,52,14,122,0,9,7,70,1,17,10,29,4,14,3,10,0,8,13,0,28,1,0,6,6,4,14,33,0,18,0,1,16,1,28,0,0,17,13,0,31,77,14,11,13,24,38,19,2,0,5,0,11,18,5,7,12,12,62,20,10,17,0,15,8,0,29,26,8,17,17,42,25,0,14,4,0,27,11,23,53,29,0,81,12,0,0,11,0,74,0,0,10,3,6,31,12,42,10,76,15,20,0,79,0,36,3,2,0,8,26,8,0,10,45,12,26,3,34,46,29
-58.500,19,10,0,0,0,16,0,50,26,6,13,17,9,70,4,0,11,0,3,39,11,8,18,21,9,45,25,0,30,26,50,38,91,56,16,2,12,0,0,43,30,51,15,80,6,17,5,87,1,22,7,25,2,19,4,17,0,11,17,0,38,3,0,6,16,6,21,48,0,18,1,1,21,3,26,0,7,2,10,0,38,47,14,17,21,25,41,17,2,0,2,13,7,17,5,20,20,17,56,31,7,19,0,20,9,11,28,33,9,17,7,52,32,0,9,1,0,31,13,19,46,34,0,12,19,0,0,12,0,87,0,0,13,1,6,27,8,36,15,57,12,22,0,50,0,42,3,3,0,6,55,3,0,4,103,18,36,0,32,56,31
