Orientation,Slice1,Slice2,Slice3,Slice4,Slice5,Slice6,Slice7,Slice8,Slice9,Slice10,Slice11,Slice12,Slice13,Slice14,Slice15,Slice16,Slice17,Slice18,Slice19,Slice20,Slice21,Slice22,Slice23,Slice24,Slice25,Slice26,Slice27,Slice28,Slice29,Slice30,Slice31,Slice32,Slice33,Slice34,Slice35,Slice36,Slice37,Slice38,Slice39,Slice40,Slice41,Slice42,Slice43,Slice44,Slice45,Slice46,Slice47,Slice48,Slice49,Slice50,Slice51,Slice52,Slice53,Slice54,Slice55,Slice56,Slice57,Slice58,Slice59,Slice60,Slice61,Slice62,Slice63,Slice64,Slice65,Slice66,Slice67,Slice68,Slice69,Slice70,Slice71,Slice72,Slice73,Slice74,Slice75,Slice76,Slice77,Slice78,Slice79,Slice80,Slice81,Slice82,Slice83,Slice84,Slice85,Slice86,Slice87,Slice88,Slice89,Slice90,Slice91,Slice92,Slice93,Slice94,Slice95,Slice96,Slice97,Slice98,Slice99,Slice100,Slice101,Slice102,Slice103,Slice104,Slice105,Slice106,Slice107,Slice108,Slice109,Slice110,Slice111,Slice112,Slice113,Slice114,Slice115,Slice116,Slice117,Slice118,Slice119,Slice120,Slice121,Slice122,Slice123,Slice124,Slice125,Slice126,Slice127,Slice128,Slice129,Slice130,Slice131,Slice132,Slice133,Slice134,Slice135,Slice136,Slice137,Slice138,Slice139,Slice140,Slice141,Slice142,Slice143,Slice144,Slice145,Slice146,Slice147,Slice148,Slice149,Slice150,Slice151,Slice152,Slice153,Slice154,Slice155,Slice156,Slice157,Slice158,Slice159,Slice160,Slice161,Slice162,Slice163
47.500,59,65,5,40,22,27,21,28,11,82,0,6,11,14,12,0,0,0,35,78,14,3,73,4,0,24,29,43,80,5,36,59,4,4,11,4,13,3,27,2,78,3,3,0,18,51,53,17,1,0,35,6,53,6,93,115,22,32,81,33,21,55,18,42,17,20,9,0,42,38,0,3,19,30,31,2,44,35,28,77,17,2,39,2,4,28,68,0,14,3,10,26,7,16,37,73,68,89,37,22,29,87,0,58,0,3,21,0,9,71,0,42,8,41,5,4,41,45,25,30,0,13,33,23,45,37,114,34,20,0,0,39,33,110,17,82,27,10,14,9,4,9,19,0,4,5,7,0,0,78,87,2,4,7,10,22,0,38,0,0,50,0,18
48.500,54,65,2,41,21,27,23,19,9,53,0,21,11,16,9,0,0,0,27,60,15,6,76,7,0,27,21,37,50,7,18,47,5,12,13,14,12,4,25,0,10,4,4,0,17,45,36,15,5,0,33,5,70,4,99,142,19,31,71,29,19,40,14,56,20,23,8,0,42,39,0,9,16,19,10,1,35,32,26,49,8,2,38,1,5,43,84,1,9,3,18,36,3,10,30,69,45,78,33,21,31,74,0,13,0,2,20,0,6,71,0,28,4,42,8,1,24,42,38,29,9,14,22,21,103,37,86,40,27,0,0,28,31,92,18,85,31,8,20,11,11,9,16,0,3,4,12,0,0,52,51,5,3,6,5,26,0,57,0,0,29,0,15
49.500,60,62,5,42,12,29,8,15,9,49,0,17,16,14,6,0,0,0,25,49,14,4,75,3,0,29,11,34,32,5,2,58,5,3,8,13,11,3,26,0,8,3,0,0,13,45,29,13,4,0,33,7,105,4,114,76,21,37,58,29,21,35,13,78,23,18,9,0,39,29,0,13,54,20,5,3,41,35,25,28,8,0,40,2,1,34,118,3,8,3,12,38,5,13,29,77,43,65,34,27,26,80,0,11,0,4,15,0,10,87,0,27,2,33,5,3,29,41,16,17,38,11,19,9,125,39,85,42,18,0,0,29,23,77,11,86,33,4,19,12,8,7,13,0,3,6,9,0,0,55,10,2,4,6,6,35,0,115,0,0,22,0,17
50.500,47,61,0,40,16,29,2,19,10,43,0,16,7,10,3,0,0,0,22,43,12,5,58,5,0,36,10,43,29,5,1,69,6,9,5,7,14,3,24,0,10,2,0,0,11,56,20,16,3,0,31,5,93,6,65,51,16,31,54,30,15,29,10,72,73,16,7,0,34,28,0,23,43,21,0,1,37,33,18,21,12,1,31,0,28,31,91,4,10,2,15,37,3,12,28,64,22,46,32,44,24,89,0,52,0,4,15,0,10,100,0,28,5,23,8,0,28,33,12,12,19,11,18,8,147,36,67,41,15,0,42,30,24,76,8,69,41,6,26,10,10,7,8,0,3,2,15,0,0,53,9,3,5,7,4,36,0,27,0,0,15,0,16
51.500,74,64,0,54,13,26,3,15,9,32,0,23,6,8,0,0,0,0,18,37,20,5,48,7,0,56,7,37,15,5,1,81,6,6,12,8,11,2,29,0,12,2,0,0,11,61,24,15,7,0,26,8,55,6,55,14,19,36,41,38,24,48,10,27,64,18,5,0,37,22,0,21,44,15,0,2,34,40,9,22,7,0,36,0,10,23,60,2,7,1,14,40,3,8,37,79,27,51,37,57,20,91,0,41,0,6,7,0,11,87,0,26,6,31,6,4,25,23,13,9,4,9,18,3,93,43,59,26,20,0,14,28,16,78,8,46,35,11,25,7,11,5,7,0,2,5,28,0,0,81,11,4,0,4,6,36,0,24,0,0,12,0,16
52.500,57,79,0,68,10,25,2,11,8,26,0,16,6,14,13,0,0,2,19,30,18,4,39,2,0,87,10,28,13,7,3,86,40,6,8,5,16,4,20,0,13,3,5,0,8,46,25,8,6,0,25,4,35,6,47,9,19,38,44,24,15,63,7,20,35,12,7,0,25,25,0,18,42,16,0,0,25,58,9,0,8,0,18,0,8,32,54,11,10,0,11,48,1,14,27,54,39,40,31,52,36,90,0,28,0,7,9,0,11,82,0,20,12,19,9,11,27,31,11,9,0,7,13,3,64,43,47,31,10,0,27,35,16,88,12,34,42,13,26,8,14,4,8,0,3,4,26,0,0,117,13,4,3,6,1,31,0,16,0,0,13,0,15
53.500,19,94,0,46,13,36,2,12,12,23,0,25,12,8,22,0,0,5,11,28,22,5,42,6,0,104,6,21,6,4,2,116,52,6,1,8,8,0,22,7,8,3,0,0,8,34,27,2,6,0,26,5,31,8,44,11,14,29,41,7,22,58,8,7,29,16,4,0,39,24,0,17,35,16,0,2,11,85,5,0,4,0,18,0,11,25,30,6,23,0,14,47,1,9,35,36,39,27,27,52,72,65,0,35,0,13,8,0,23,72,0,26,18,28,8,8,38,28,8,7,0,2,11,0,59,49,45,36,19,0,3,23,2,69,12,45,59,79,39,9,15,6,4,0,3,2,28,0,0,92,13,5,5,16,4,26,0,19,0,0,7,0,8
54.500,23,65,3,44,10,32,1,13,11,17,0,18,9,10,18,0,0,0,15,18,22,2,37,4,0,51,9,17,0,5,2,87,73,5,4,4,6,1,22,51,8,3,0,0,5,21,9,0,7,0,18,7,19,23,35,15,18,37,36,0,13,43,5,4,16,12,6,0,29,26,0,37,38,13,0,0,9,40,2,0,8,0,15,0,7,29,37,8,75,0,15,20,0,12,19,30,31,13,21,67,62,38,0,29,0,12,6,0,25,99,0,18,50,24,6,7,26,32,7,9,0,8,10,0,60,64,49,30,11,0,0,24,0,61,7,23,61,45,38,3,29,4,5,0,3,6,22,0,0,64,19,4,0,29,3,31,0,17,0,0,12,0,15
55.500,13,67,0,42,11,32,1,8,16,12,0,28,8,4,16,0,0,0,13,22,22,3,42,6,0,50,5,15,0,6,3,74,68,6,12,8,3,0,21,46,15,4,0,0,5,10,8,0,4,0,21,9,17,43,23,2,19,28,37,3,21,51,5,5,14,12,4,0,33,23,0,20,44,8,0,0,10,13,0,0,8,0,17,0,8,32,33,15,76,0,10,10,0,37,11,18,47,18,16,57,52,23,0,32,0,9,7,0,63,164,0,21,26,31,25,8,14,25,8,7,0,2,9,0,60,15,31,14,12,0,0,30,3,64,3,17,87,37,34,1,39,4,5,0,3,3,27,0,0,22,17,6,0,10,1,31,0,15,0,0,5,0,7
56.500,12,71,0,35,9,0,2,9,13,9,0,16,16,8,10,0,0,0,14,15,23,2,37,4,0,39,8,9,0,6,2,62,56,5,4,10,43,0,18,45,11,4,0,0,5,6,7,0,7,0,20,1,16,52,25,4,18,27,28,0,17,12,6,3,10,13,3,0,46,20,0,15,34,3,0,0,5,14,0,0,7,0,26,0,7,35,26,18,38,0,15,5,0,38,6,14,38,16,12,65,53,18,0,32,0,6,6,1,74,72,0,15,23,30,45,8,10,33,5,8,0,3,4,0,67,10,35,11,15,0,0,27,0,63,10,12,112,36,25,2,27,4,3,0,2,5,19,0,0,9,20,4,6,1,1,40,0,13,0,0,9,0,4
57.500,7,72,0,43,10,0,1,10,4,10,0,16,8,8,18,0,0,0,6,13,22,2,35,7,0,31,7,13,0,5,3,61,55,4,0,43,48,0,18,13,7,9,0,0,4,4,8,0,6,0,14,6,16,52,19,12,23,29,31,2,19,24,5,2,7,9,5,0,26,17,0,7,40,6,0,0,7,10,0,0,5,0,17,0,8,22,31,4,29,0,16,4,0,46,8,7,36,20,12,52,42,15,0,35,0,7,5,15,103,63,0,19,21,24,20,7,15,36,6,4,0,1,6,0,83,3,26,13,9,0,0,27,0,73,12,7,82,31,30,1,16,1,4,0,3,7,21,0,0,5,20,4,1,6,5,32,0,15,0,0,6,0,12
58.500,15,137,0,54,11,0,1,12,2,8,0,22,5,5,13,0,0,0,11,13,22,4,42,4,0,24,12,5,0,4,4,48,55,5,0,44,38,0,15,0,16,3,0,0,4,0,9,0,8,0,10,8,9,38,14,5,22,20,29,3,20,11,3,2,8,10,3,0,27,17,0,9,31,3,0,0,5,8,0,0,9,0,14,0,8,18,24,6,29,0,15,0,0,34,6,2,31,24,7,15,46,12,0,33,0,5,4,13,75,60,0,14,16,23,17,8,5,43,5,8,0,2,3,0,108,9,29,14,10,0,0,27,0,47,5,5,46,17,28,4,20,2,3,0,3,3,17,0,0,6,20,6,0,0,0,26,0,14,0,0,7,0,2
59.500,4,92,3,73,10,0,2,7,2,8,0,12,9,12,15,0,0,0,8,9,27,2,35,6,0,25,14,6,0,5,3,51,50,5,5,47,32,0,12,0,15,2,0,0,3,1,8,0,6,0,7,0,9,33,13,2,27,22,26,17,19,16,6,1,9,10,4,2,17,18,0,6,39,6,0,0,4,7,0,0,4,0,0,0,6,11,16,5,26,0,19,0,0,34,7,2,35,27,11,22,39,8,0,41,0,5,7,10,80,66,0,12,20,16,14,4,11,45,2,6,21,0,2,0,107,5,33,13,14,0,0,35,0,28,19,2,29,0,29,5,18,6,2,0,2,9,19,0,0,5,25,5,0,2,2,6,0,16,0,0,5,0,2
60.500,5,80,0,9,11,0,0,6,0,5,0,11,8,5,13,0,0,0,6,9,38,3,38,4,0,17,14,6,0,5,0,38,57,4,8,46,16,0,12,0,16,4,0,0,3,0,6,0,8,0,7,2,11,32,10,2,27,18,27,33,23,20,4,1,7,10,5,1,18,13,0,5,29,3,0,0,4,9,0,0,0,0,0,0,6,19,20,3,25,0,25,0,0,38,7,0,40,66,4,6,34,9,0,44,0,6,5,11,68,17,0,13,17,22,9,5,13,45,3,6,19,0,0,4,25,7,39,10,12,0,0,31,0,19,9,2,25,0,25,6,8,3,3,1,3,6,20,0,0,3,46,6,4,0,0,4,0,21,0,0,9,0,9
61.500,5,73,0,10,13,0,0,8,0,8,0,16,5,11,12,0,0,0,10,7,33,2,59,9,0,22,16,6,0,4,0,50,53,2,3,40,14,0,12,0,19,1,0,0,2,0,9,0,7,0,8,6,8,33,5,5,22,21,26,18,24,8,2,0,10,11,1,4,13,11,0,16,26,5,0,0,3,3,0,0,0,0,0,0,8,10,12,4,24,0,33,0,0,25,3,0,44,49,9,10,34,7,0,53,0,5,4,11,55,10,0,8,29,20,9,4,6,45,4,7,11,0,0,11,15,5,36,12,12,0,0,36,0,22,6,2,16,0,25,7,16,4,1,10,11,8,14,0,0,5,2,6,2,0,1,4,0,19,0,0,6,0,2
62.500,1,88,0,12,15,0,2,8,0,2,0,9,5,6,16,0,0,0,7,8,21,2,36,8,0,21,19,0,0,5,0,27,56,9,0,30,12,0,9,0,19,2,0,0,1,0,4,3,10,0,2,0,5,29,8,11,23,16,34,12,17,11,4,0,13,6,3,2,9,14,0,12,24,3,0,0,2,7,0,0,3,0,0,0,6,16,11,2,22,0,26,0,0,26,5,0,35,38,8,7,26,3,0,59,0,2,5,11,55,8,0,7,16,22,3,6,12,44,1,6,9,0,0,10,12,7,30,9,11,0,2,52,0,19,22,0,18,0,25,11,12,3,2,30,24,14,14,0,0,4,0,6,0,0,2,5,0,25,0,0,9,0,1
63.500,1,69,0,26,24,0,0,7,0,3,0,8,3,10,11,0,0,0,9,5,29,4,26,42,3,11,33,3,0,5,0,37,43,7,0,31,6,0,8,0,19,2,0,0,2,0,8,17,10,0,1,4,6,41,4,3,25,20,36,10,3,9,6,0,19,13,4,8,1,11,0,11,17,0,0,0,5,2,0,0,2,0,0,0,6,11,10,4,22,0,19,0,0,30,5,1,27,41,7,2,35,5,6,42,0,5,2,14,71,4,0,7,18,27,5,3,6,43,2,7,4,0,0,9,0,4,38,5,9,0,3,33,0,24,18,0,13,0,21,12,9,2,1,54,53,20,15,0,0,3,0,7,0,0,2,4,0,18,0,0,3,0,7
64.500,0,38,2,34,0,0,0,10,0,8,0,9,7,10,12,0,11,0,9,8,16,1,22,26,3,26,24,1,0,3,0,35,22,4,4,27,8,0,12,0,33,2,0,0,1,0,5,33,9,0,4,4,3,56,3,5,39,26,21,9,1,9,0,0,10,5,3,30,5,7,0,9,13,0,0,0,4,5,0,0,0,0,0,0,6,12,8,3,19,0,21,0,0,25,2,2,23,38,4,4,23,6,8,35,0,3,0,8,36,5,0,6,22,24,2,3,10,40,3,7,5,0,0,12,0,9,30,10,12,0,6,30,0,32,33,0,8,0,22,10,13,7,2,54,67,31,12,0,0,3,0,9,0,0,0,4,0,26,0,0,7,0,2
65.500,0,23,1,52,0,0,0,5,0,0,0,9,10,12,15,0,39,0,10,4,22,2,25,23,11,14,20,1,0,4,0,30,25,2,1,29,6,0,7,0,38,1,0,0,2,0,8,18,9,0,1,3,8,49,2,4,18,21,21,8,2,7,0,0,10,7,3,43,5,7,0,7,12,0,0,0,3,2,0,0,0,0,0,0,9,12,9,2,13,0,18,0,0,20,6,0,23,39,8,3,27,1,7,38,0,4,0,16,29,0,0,3,22,5,5,3,7,32,0,5,3,0,0,4,0,7,33,8,13,0,7,38,0,20,20,0,11,0,18,14,9,2,0,62,29,18,14,0,0,4,0,1,4,0,1,6,0,28,0,0,9,0,2
66.500,0,7,0,21,0,0,0,5,0,2,0,6,5,3,14,0,25,0,10,5,15,3,21,22,10,22,12,2,0,3,0,24,14,1,5,22,7,0,28,0,53,3,0,0,1,0,5,16,12,0,4,16,3,40,0,6,4,13,14,7,0,7,2,0,10,11,3,26,6,7,0,6,14,0,0,0,5,4,0,0,3,0,0,0,3,20,14,2,13,0,22,0,0,21,6,0,15,42,5,0,17,4,7,27,0,0,0,11,8,0,0,3,13,8,5,2,9,33,0,8,3,0,0,1,0,8,43,9,11,0,7,38,0,17,17,0,9,0,24,11,8,3,0,94,17,24,15,0,0,3,0,0,1,0,0,6,0,28,0,0,8,0,5
67.500,0,4,0,12,0,0,0,11,0,1,0,11,4,0,12,0,22,0,13,3,27,2,12,20,8,22,6,0,0,1,0,37,13,9,2,17,5,0,26,0,41,0,0,0,1,0,6,14,9,0,2,23,3,30,0,8,3,14,15,3,0,3,7,0,9,12,5,16,1,7,0,5,12,0,0,0,4,3,0,0,1,0,0,0,11,10,4,3,10,0,23,0,0,19,5,0,21,58,3,0,23,5,3,13,0,6,0,16,0,0,0,3,14,12,6,4,9,30,1,7,1,0,0,0,0,7,42,11,17,0,6,45,0,30,15,0,11,0,21,14,14,2,0,69,10,21,12,0,0,2,0,0,0,0,1,5,0,28,0,0,8,0,3
68.500,0,3,0,10,0,0,0,4,0,5,0,5,9,0,20,0,18,0,11,7,22,1,14,20,5,21,9,0,0,3,0,24,11,3,1,14,7,0,14,0,18,1,0,0,0,0,5,11,11,0,4,17,2,20,0,7,6,11,7,7,0,6,0,0,11,8,2,11,3,4,0,8,15,0,0,0,5,1,0,0,0,0,0,0,9,7,12,1,11,0,28,0,0,9,5,0,13,12,5,4,21,2,7,21,0,0,0,13,0,0,0,2,9,8,7,2,7,17,2,8,3,0,0,0,0,12,35,10,14,0,9,55,0,23,16,0,12,0,23,12,7,8,3,42,13,25,9,0,0,5,0,0,0,0,0,4,0,27,0,0,9,0,1
69.500,0,3,1,11,0,0,0,6,0,0,0,6,8,0,18,0,13,0,14,2,31,4,10,20,3,6,5,0,0,0,0,30,7,2,3,12,3,0,7,0,14,1,0,0,4,0,4,16,12,0,2,19,2,21,0,5,3,11,14,3,0,6,0,0,3,3,2,11,3,4,0,3,19,0,0,0,6,1,0,0,0,0,0,0,11,14,6,2,9,0,27,0,0,16,9,0,15,5,3,2,19,4,2,14,14,5,0,25,0,0,0,0,10,5,11,2,8,12,2,10,1,0,0,0,0,17,31,11,22,0,5,55,0,3,48,0,9,0,21,15,11,3,0,33,8,28,10,0,0,2,0,0,0,0,1,7,0,20,0,0,7,0,4
70.500,0,0,2,12,0,0,0,9,0,1,0,5,27,0,20,0,11,0,27,4,38,2,5,15,2,3,4,0,0,2,0,24,9,2,1,8,5,0,6,0,16,2,0,0,15,0,8,10,17,0,5,17,4,15,0,6,4,6,11,4,0,4,0,0,0,3,4,5,4,1,0,6,17,0,0,0,9,0,0,0,2,0,0,0,6,9,9,3,10,0,27,0,0,6,3,0,15,5,3,0,21,4,6,11,17,0,0,26,0,0,0,0,9,7,16,4,10,9,0,8,2,0,0,0,0,9,27,9,25,0,5,41,0,7,45,0,7,0,30,12,11,2,0,26,7,12,6,0,0,6,0,0,3,0,0,6,0,19,0,0,8,0,3
71.500,0,0,1,8,0,0,0,6,0,1,0,6,27,0,21,0,13,0,28,4,52,0,9,21,0,2,6,1,0,1,0,25,10,0,0,6,5,0,3,0,11,1,0,0,9,0,3,16,16,0,7,19,1,19,0,5,3,5,4,1,0,5,4,0,0,2,7,10,3,0,0,3,21,0,0,0,86,0,0,0,1,0,0,0,5,5,8,1,8,0,10,0,0,11,9,0,24,8,0,0,25,2,4,15,14,4,0,15,0,0,0,0,8,1,9,1,17,10,0,53,1,0,0,0,0,6,28,3,27,0,5,38,0,2,38,0,7,0,14,13,10,3,0,0,10,0,11,0,0,4,0,0,1,0,0,6,0,20,0,0,7,0,2
72.500,0,0,0,7,0,0,0,5,0,3,0,6,38,0,23,0,6,0,24,1,61,5,3,20,0,3,1,1,0,0,0,28,5,13,3,5,2,0,5,0,20,0,0,0,5,0,2,10,10,0,13,25,0,22,0,7,2,5,9,0,0,4,4,0,0,3,3,3,4,0,0,9,22,0,0,0,64,0,0,0,0,0,0,0,5,8,11,1,7,0,0,0,0,8,5,0,24,6,0,2,27,8,4,14,13,1,1,7,0,0,22,0,7,9,7,3,18,5,0,79,1,0,0,0,0,4,30,4,19,0,1,40,0,3,42,0,3,0,8,20,11,9,0,0,11,0,5,0,0,0,0,0,1,0,0,9,0,15,0,0,6,0,3
73.500,0,0,0,10,0,0,0,9,0,2,0,7,37,0,24,0,10,0,14,2,38,1,9,17,0,2,2,0,0,0,0,24,6,2,4,4,5,0,4,0,16,1,0,0,9,4,10,9,25,0,8,26,0,21,0,9,4,4,8,3,0,4,0,0,0,3,5,7,2,0,0,3,25,0,0,0,38,0,0,0,0,0,0,1,2,6,12,1,8,0,0,0,0,5,11,0,20,8,0,3,30,5,2,10,11,1,2,1,0,0,21,0,10,1,6,2,26,4,0,53,1,0,0,0,0,6,23,6,21,0,4,33,0,4,37,0,1,0,6,12,15,4,0,0,9,0,6,0,0,0,0,0,0,0,0,7,0,17,0,0,5,0,3
74.500,0,2,2,7,0,0,0,5,0,0,0,6,27,0,28,0,7,0,10,2,25,4,4,21,0,29,3,0,0,0,0,29,7,3,2,1,3,0,4,0,26,2,0,0,5,5,2,3,32,0,6,35,0,43,0,4,4,5,6,2,0,4,0,0,0,2,7,5,3,0,0,4,35,0,0,0,26,0,0,0,0,0,0,2,3,9,15,3,7,0,0,0,0,10,11,0,21,10,0,0,32,4,2,15,14,3,1,0,0,0,19,0,6,3,3,3,21,6,0,76,1,0,0,0,0,4,26,7,16,0,1,27,0,1,45,0,0,0,6,10,19,5,0,0,18,0,4,0,0,0,0,0,0,0,0,8,0,14,0,0,7,0,2
75.500,0,2,1,8,1,0,0,4,0,0,0,5,15,0,70,0,3,0,8,4,23,1,7,24,0,33,0,0,0,0,0,34,4,7,0,4,3,0,4,0,8,1,0,0,5,2,1,5,26,0,3,16,3,26,0,8,3,2,8,0,0,24,3,0,0,1,7,1,4,0,0,3,50,0,0,0,21,0,0,0,0,0,0,1,4,4,22,1,6,0,0,0,0,6,10,0,25,10,0,0,39,4,4,10,8,0,3,0,0,0,19,0,11,2,6,2,19,5,0,51,1,0,0,0,0,4,24,9,6,0,2,20,0,3,50,0,0,0,1,8,16,7,0,0,8,0,5,0,0,0,0,0,2,0,0,8,0,16,0,0,3,0,1
76.500,0,3,1,9,2,0,0,7,0,2,0,5,25,0,58,0,4,0,8,1,22,2,5,21,0,47,0,0,0,0,0,32,9,10,0,2,3,0,3,0,0,0,0,0,6,5,9,2,27,0,6,10,3,21,0,8,10,4,5,0,0,23,1,0,0,3,9,6,3,0,0,4,53,0,0,0,14,0,0,0,0,0,0,2,2,4,22,3,6,0,0,0,0,9,4,0,26,10,0,0,33,1,3,10,7,1,5,0,0,0,35,0,8,3,1,1,20,5,0,36,0,0,0,0,0,2,22,13,15,0,0,0,0,3,52,0,0,2,4,8,13,5,0,0,0,0,4,0,0,0,0,0,1,0,0,9,0,17,0,0,6,0,5
77.500,0,1,1,6,1,0,0,5,0,1,0,4,10,0,64,0,5,0,5,2,19,4,4,24,0,31,0,0,0,0,0,53,5,9,0,2,1,0,2,0,0,0,0,0,1,3,3,4,28,0,3,6,5,21,0,6,13,4,7,2,0,19,2,0,0,2,9,3,2,0,0,8,38,0,0,0,0,0,0,0,0,0,0,2,2,6,13,2,7,0,0,0,0,11,7,0,31,8,0,2,40,4,3,10,2,1,8,0,0,0,29,0,10,0,5,4,21,3,0,37,1,0,0,0,0,1,27,56,13,0,0,0,0,2,44,0,0,6,3,5,9,6,0,0,0,0,7,0,0,0,0,0,1,0,0,13,0,15,0,0,3,0,2
78.500,0,3,2,5,3,0,0,4,0,2,0,3,23,0,45,0,1,0,5,1,20,2,6,25,0,21,0,0,0,0,0,52,8,16,26,0,0,0,4,0,0,1,0,0,5,4,3,3,21,0,3,4,42,9,0,12,11,5,5,1,0,15,1,0,0,1,7,1,4,0,0,2,29,0,0,0,0,0,0,0,0,0,0,1,4,6,9,3,7,0,0,0,0,1,1,0,20,12,0,2,39,4,2,6,4,0,41,0,0,0,33,0,5,1,2,1,25,6,0,27,0,0,0,0,0,3,20,134,4,0,0,0,0,3,53,0,3,3,0,6,10,8,0,0,0,0,6,0,0,0,0,0,0,0,0,15,0,18,0,0,6,0,1
79.500,0,2,2,7,2,0,0,3,0,1,0,6,10,0,38,0,0,0,4,3,29,5,3,23,0,10,0,0,0,0,0,17,5,16,40,2,0,0,3,0,0,2,0,0,3,3,6,3,20,0,2,3,53,9,0,5,13,2,5,2,0,15,3,0,0,1,13,2,5,0,0,6,23,0,0,0,0,0,0,0,0,0,0,0,0,4,7,2,6,0,0,0,0,6,3,0,26,5,0,0,39,2,7,0,4,0,47,0,0,0,33,0,9,3,2,2,21,3,0,17,0,0,0,0,0,3,15,54,14,0,0,0,0,0,37,0,2,4,3,4,6,7,0,0,0,0,4,0,0,0,0,0,1,0,0,18,0,16,0,0,2,0,4
80.500,0,3,0,6,3,0,1,3,0,0,4,5,9,0,31,0,0,0,0,0,40,2,6,19,0,9,0,0,0,0,0,10,7,17,23,3,0,0,1,0,0,1,0,0,2,3,4,4,22,0,4,3,44,9,0,4,12,3,6,9,0,22,2,0,0,4,18,2,3,0,0,2,18,0,0,0,0,0,0,0,0,0,0,0,2,5,8,6,8,0,0,0,0,2,5,0,22,12,0,0,34,3,8,0,2,0,31,0,0,0,44,0,8,1,3,3,27,3,0,23,1,0,0,0,0,0,15,8,3,0,0,0,0,0,34,0,2,5,2,6,10,6,0,0,0,0,4,0,0,0,0,0,2,0,0,22,0,18,0,0,7,0,2
